CODIGO,correlacao_preco_volume,n_obs,DESCRICAO,NIVEL_1,receita_total
260256,-0.44092907155469996,55.0,"TINT.ESM.DIAL.B.AGUA BR 0,9L BR.NEVE",S - TINTAS E QUIMICOS,68543.3875
486270,-0.44015224079796755,85.0,PORTA-GUARDANAPO IX        PT A67082,B - UTILIDADES DOMESTICAS,8292.5955
419437,-0.44010025108441037,186.0,ARAND.LED PLS.   PT 3W QD   AM 18549,I - ILUMINACAO,205932.09000000003
466666,-0.4399866636154891,102.0,GARRAFA TERM.1L ROLHA        VM 1808,B - UTILIDADES DOMESTICAS,35101.815
429686,-0.43983553016294064,41.0,"REVEST.A 30X90 COLMEIA CIME.AC1,62M2",C - PISOS E REVESTIMENTOS,35783.51175
425811,-0.43963545470013354,9.0,COND.SPLIT  9000 EVAP. 42TFCA09S5 81,D - ELETROS,5784.765
479092,-0.43925223281339404,61.0,CORTINA 400X260 GARDENIA       BR/CZ,V - DECORACAO,57361.08
451864,-0.43919926120421715,87.0,PIZZA JG 14PC            VM 6099/450,B - UTILIDADES DOMESTICAS,20301.33
473195,-0.43893864970692353,125.0,PAINEL LED EMB. 18W BR QUAD.    MBIV,I - ILUMINACAO,574123.989303928
466700,-0.43848423073562615,148.0,COPO CERVEJA VID.380ML       1100932,B - UTILIDADES DOMESTICAS,15121.995
449084,-0.43838316513907155,51.0,FRIGIDEIRA GRILL 28CM           5137,B - UTILIDADES DOMESTICAS,26059.309500000003
489215,-0.4382987997674578,19.0,"FRITAD.ELET.   3,2 ESSENTIAL PT M127",D - ELETROS,76239.352
445758,-0.43764957210460587,47.0,PRATO RASO PORC.28CM OSTERIA  116400,B - UTILIDADES DOMESTICAS,8596.245
468910,-0.4375447492620034,116.0,TOALHA RST LUMINA    EUCALIPTO 40239,"K - CAMA, MESA E BANHO",28546.245000000003
472199,-0.4368695647550043,31.0,CANECA CER.270ML           PT 004503,B - UTILIDADES DOMESTICAS,10285.450875
311864,-0.4359024539095586,36.0,VENT.MES.20CM MINI CLIP BR 3254 M220,D - ELETROS,46623.15
474983,-0.43548533500659387,88.0,TOALHA RST LIZZIE            VD 2175,"K - CAMA, MESA E BANHO",16599.365999999998
470050,-0.43434761688048396,132.0,LUSTRE LED 35W NE       LP-201D 5629,I - ILUMINACAO,898885.7955
472052,-0.4332512908641754,131.0,TAPETE BANH.TEC.050X070 DALLAS SOT02,U - METAIS E ACESSORIOS,183543.15000000002
472144,-0.43323053687589297,33.0,PRATO FUND.CER.21CM        RS 101406,B - UTILIDADES DOMESTICAS,18984.44455
166453,-0.4325062828397707,58.0,ESMERILHA.ANG 4.1/2 820W   G720 M127,F - FERRAMENTAS,299867.085
443992,-0.43249428014050195,22.0,CAFET.ELET.20XIC.   C-43-20X IX M220,D - ELETROS,23682.435
446333,-0.4323921401919714,151.0,BASE MONOC.CHUVEIRO BX/AL PRES 3/4CO,U - METAIS E ACESSORIOS,1121780.926
440179,-0.43230539669678,40.0,JARRA VID.1.3L                 35637,B - UTILIDADES DOMESTICAS,6313.030500000001
479947,-0.43177927765255414,76.0,GARRAFA TERM.1L GATILHO    BR DL2100,B - UTILIDADES DOMESTICAS,28301.910000000003
351462,-0.43096814416176527,13.0,PRATO RASO CER.26CM BURGUER  AM 6783,B - UTILIDADES DOMESTICAS,1080.8385
447494,-0.43093325441449337,121.0,PRATO SMES.CER 21CM         CZ 28790,B - UTILIDADES DOMESTICAS,14847.630000000001
476716,-0.4305246089598568,113.0,TOALHA BNH VANILLA           VD 1171,"K - CAMA, MESA E BANHO",95713.97
461383,-0.430420545844086,84.0,COLCHA CASAL+P.TRAV 3PC JASMINE AZ.C,"K - CAMA, MESA E BANHO",42638.61
471999,-0.42881580772137307,27.0,LENCOL JG KING DPL LEMOS        3012,"K - CAMA, MESA E BANHO",10018.785
466292,-0.428766524841348,92.0,VEDAFLEX MASTIQUE PU CZ         800G,S - TINTAS E QUIMICOS,172392.752
468884,-0.42873200362433866,98.0,ARMARIO AEREO 1.20 3P        FR/OFF,O - MOVEIS,268041.599
429637,-0.4285271594282178,105.0,PASSAD.VERT.VAPOR  GCSTES100 PT M220,D - ELETROS,211220.247
452088,-0.42847850412009947,79.0,PRATO SMES.CER.19CM  RENASCENCA 4568,B - UTILIDADES DOMESTICAS,8559.495
472120,-0.4272763787760391,55.0,PRATO RASO CER.24CM           101166,B - UTILIDADES DOMESTICAS,22730.211
469884,-0.4270187403530388,117.0,CORTINA 420X250 HAVINI        BG 020,V - DECORACAO,247769.13
489214,-0.42619835819838553,41.0,"FRITAD.ELET.   3,5 ESSENTIAL PT M220",D - ELETROS,245447.10424514563
419777,-0.42470553095908997,110.0,TORNEIRA LAVA.MESA B.BAIX.  C77   PT,U - METAIS E ACESSORIOS,100780.05
448597,-0.42458784767556984,16.0,LUSTRE MAD. BOLA WOOD     BR VP143-1,I - ILUMINACAO,13059.795
481505,-0.4244217154456186,58.0,CESTO SUSPENSO P/ARM. 46X28  CR 0015,B - UTILIDADES DOMESTICAS,12345.0075
472387,-0.42424955630039995,29.0,XICARA CAFE PORC.65ML C/P      20070,B - UTILIDADES DOMESTICAS,11585.588875
489647,-0.4232299457492468,78.0,PANELA PRESSAO ANTIAD.4.5L   5306897,B - UTILIDADES DOMESTICAS,1261232.4525283212
449082,-0.4226545759065141,48.0,FRIGIDEIRA ANTIAD.28CM FRANCESA 6136,B - UTILIDADES DOMESTICAS,17238.165
467602,-0.42232893515824965,123.0,PRATO FUNDO PORC.21CM    ASTER 80034,B - UTILIDADES DOMESTICAS,32112.57
482633,-0.42122407205132767,11.0,PAINEL TV 1.20 C/NICHO DEMADERO  OFF,O - MOVEIS,9550.695
471282,-0.4209985026501343,18.0,XICARA CAFE CER.65ML C/P 6PC   60935,B - UTILIDADES DOMESTICAS,5661.705
458454,-0.42080959742802465,63.0,PLAFON MET/VID.      1XE27 URSO 0043,I - ILUMINACAO,3026.8245
457720,-0.4202102355414935,158.0,TOALHA RST LUMINA PT/CZ      3675140,"K - CAMA, MESA E BANHO",30481.090500000002
446660,-0.4200278137822907,33.0,"PORCEL.A 60X120ESM.CALI.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,92553.45120000001
467603,-0.4189122699154046,157.0,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,41988.1455
474985,-0.4181831267794466,115.0,TOALHA RST LIZZIE            RS 3816,"K - CAMA, MESA E BANHO",17115.409499999998
423831,-0.41817960389463976,87.0,POTE VID.JG3PC C/TAMPA      PR 57829,B - UTILIDADES DOMESTICAS,27606.327
399350,-0.4172909576649845,207.0,ORGANIZADOR 42X20 P/ARMARIO     0074,B - UTILIDADES DOMESTICAS,217768.8475
449065,-0.41471428940341076,130.0,PANELA PRESSAO ANTIAD.4.5L   GR 5481,B - UTILIDADES DOMESTICAS,653854.4180000001
477961,-0.4140064010028474,140.0,LUSTRE LED 3EM1 20W    ACR-003D 6058,I - ILUMINACAO,602573.5065
335522,-0.4131104498440501,57.0,FORMA BOLO ANTIAD.FLAN          5012,B - UTILIDADES DOMESTICAS,8961.12
474538,-0.41305851500072643,130.0,TOALHA BNH JACQUARD TRENTO        TP,"K - CAMA, MESA E BANHO",81070.6995
483390,-0.41290894269530204,86.0,COPO AGUA VID.320ML             3984,B - UTILIDADES DOMESTICAS,12062.515500000001
467130,-0.4127511318809894,144.0,FACA JG 5PC CROSS        PT 2556/316,B - UTILIDADES DOMESTICAS,92427.86700000001
455049,-0.41210652151386984,51.0,LAMP.LED  BULBO KIT03 20W BR E27 BIV,I - ILUMINACAO,22779.3195
464214,-0.4119529228875917,78.0,TOALHA BANHAO VERONA         VD 3429,"K - CAMA, MESA E BANHO",10828.65
458946,-0.4110628753041547,210.0,LENCOL JG CASAL ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",316999.62000000005
263317,-0.4108911734511925,64.0,"TINT.ESM.DIAL.B.AGUA AC 0,9L BR.NEVE",S - TINTAS E QUIMICOS,109659.145
425815,-0.40914790632648523,10.0,COND.SPLIT  9000 COND. 38TFCA09S5 81,D - ELETROS,13070.421000000002
273352,-0.40904688911142406,48.0,FILTRO TORN.POLIP.KDF           0018,U - METAIS E ACESSORIOS,11993.1
446540,-0.4087542825823656,147.0,CESTA ORG. PLS 14X19CM       CZ 0126,B - UTILIDADES DOMESTICAS,22638.163500000002
384787,-0.4081995561081751,8.0,"CER.A 60X60 LONDINIA       P4 2,50M2",C - PISOS E REVESTIMENTOS,5635.087500000001
432460,-0.4080919140805579,63.0,CANECA CER.280ML           AM 075972,B - UTILIDADES DOMESTICAS,30658.9276
410730,-0.40786310392665565,207.0,PISO FELP.CHARME 50X70        AM 189,"K - CAMA, MESA E BANHO",59508.561
274459,-0.4078363021203826,18.0,FRITADOR 2 CESTOS ELETR. FED20N M220,N - INDUSTRIAL E NEGOCIOS,39874.380000000005
467900,-0.4074157234517118,99.0,COLCHA CASAL+P.TRAV 3PC MILAO SORT.7,"K - CAMA, MESA E BANHO",179018.28
300810,-0.40695461788250475,32.0,RESIST.OPTIMA         5500W 102 M127,U - METAIS E ACESSORIOS,64285.165
484378,-0.40660304599701563,94.0,FECH.DIG.SOB.                  FR102,"G - PORTAS, JANELAS E FECHADURAS",493613.05
450826,-0.4057951673051574,123.0,TOALHA BANHAO RAVENNA        RS 3364,"K - CAMA, MESA E BANHO",43623.615000000005
434961,-0.4051996534028627,179.0,TOALHA BNH LUMINA NAVAL/AZ   3675247,"K - CAMA, MESA E BANHO",138543.475
440532,-0.404578417664424,183.0,FRIGIDEIRA ANTIAD.03PC      PT 05725,B - UTILIDADES DOMESTICAS,324645.5539102564
470327,-0.4038852913817069,177.0,PORTA-SHAMPOO BOX      BR     OR0173,U - METAIS E ACESSORIOS,112105.66500000001
486781,-0.40384914624251655,123.0,LENCOL JG CASAL MICROTEC      SORT 5,"K - CAMA, MESA E BANHO",204060.696
468902,-0.40367550496378024,79.0,TOALHA BNH GRACE          BRANCO 001,"K - CAMA, MESA E BANHO",41446.23
437274,-0.4033077797793751,44.0,PRATO FUND.CER.24CM SHANTI    040913,B - UTILIDADES DOMESTICAS,5033.49
442138,-0.40298219636175975,127.0,CADEIRA POLIP ALICE              OFF,O - MOVEIS,1027090.6625000001
463714,-0.40294204042661114,19.0,CAPACETE  P/MOT. RAZOR SOL.    PT 56,A - AUTOMOTIVO,9828.9345
471794,-0.40248600511337895,183.0,REFLETOR LED AL.20W          5952 VD,I - ILUMINACAO,62005.44
483423,-0.40217569863490193,100.0,P.SABONETE PLS 500ML     SORT DL2163,U - METAIS E ACESSORIOS,17927.595
463142,-0.40215035820373607,112.0,"LUMI. LED SOB. SLIM 2,34M BR 72W  BR",I - ILUMINACAO,112880.754
249008,-0.4021212973901911,154.0,FECH.IN RM IXP 901/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",201993.48750000002
466797,-0.40102281494790887,140.0,TOALHA PRAIA 80X150 OCEAN    RS 3859,"K - CAMA, MESA E BANHO",49574.28
475699,-0.40066987052948266,62.0,PANO COPA P/BORDAR CUISINE   3961428,"K - CAMA, MESA E BANHO",18301.857
461378,-0.4003615441337524,77.0,COLCHA CASAL+P.TRAV 3PC JASMINE VD.O,"K - CAMA, MESA E BANHO",85390.872
457102,-0.39762247040709886,110.0,CAPACHO F.COCO 30X60       SORTIDO 2,V - DECORACAO,56375.76
312208,-0.3974404810891251,14.0,CUBA LOC.SEMI-EN.RET.L843 GELO  GE17,W - LOUCAS E PIAS,14448.630000000001
461514,-0.39724971653156677,146.0,COPO PLS 500ML C/T          RS 13152,B - UTILIDADES DOMESTICAS,11042.346000000001
452087,-0.397198398511894,67.0,PRATO RASO CER. 26CM RENASCENCA 4574,B - UTILIDADES DOMESTICAS,9255.015
429480,-0.3970040429523285,156.0,PLACA 4X4 CEGA             LGP40 POP,E - MATERIAIS ELETRICOS,22552.131
232092,-0.396870301169396,30.0,CHAPA CHURRASQUEIRA GAS 100CM   C100,N - INDUSTRIAL E NEGOCIOS,55462.785
476243,-0.396499625066483,151.0,PAPELEIRA C/ADESIVO           PT 267,U - METAIS E ACESSORIOS,40434.3975
475358,-0.3964549549292309,124.0,P.SABONETE ACR.350ML       57708/001,U - METAIS E ACESSORIOS,46851.315
462038,-0.3961721688502781,46.0,"FRITAD.ELET    4,2L EY1158B1 PT M127",D - ELETROS,128101.743
489390,-0.39542338776089286,13.0,"REVEST.C 10X20 BRK20010       2,00M2",C - PISOS E REVESTIMENTOS,23111.34
451506,-0.39537042958908386,121.0,BANCO MDF 1.30                NT/OFF,O - MOVEIS,129516.884
408772,-0.3952509352573309,179.0,ORGANIZADOR PRATOS 2 PRAT.   PT 0031,B - UTILIDADES DOMESTICAS,95536.66500000001
471289,-0.39519624954390087,23.0,XICARA CAFE CER.65ML C/P       20090,B - UTILIDADES DOMESTICAS,5320.7595
454580,-0.394826778698743,50.0,FOGAO INDL.4B MISTO BAIXA PRESSAO E4,N - INDUSTRIAL E NEGOCIOS,110890.08
472179,-0.3945057370406847,36.0,XICARA CHA CER.200ML C/P      092783,B - UTILIDADES DOMESTICAS,15984.98125
473456,-0.39446921763309095,116.0,TAPETE ENTR. 37X57 TAP0032A  SORTIDO,V - DECORACAO,97042.75000000001
450662,-0.39401291385747816,190.0,NICHO HEXAGONAL 45X10X40    PINUS/PT,O - MOVEIS,121032.24
468604,-0.3937830338468392,68.0,LENCOL JG QUEEN DPL CRYSTAL   RISQUE,"K - CAMA, MESA E BANHO",32560.395
446539,-0.3934027615476006,161.0,CESTA ORG. PLS 14X19CM       RS 0467,B - UTILIDADES DOMESTICAS,25580.0475
465826,-0.39330281497455943,17.0,"LIQUID.INDL 2,0L BAIXA ROT.LS02 MBIV",N - INDUSTRIAL E NEGOCIOS,35751.765
468000,-0.39322293917024553,123.0,BANQUETA PLS ICARAI               AZ,O - MOVEIS,63067.567500000005
476921,-0.39295321890982987,158.0,TOALHA BNH LUMINA         RS 60238/8,"K - CAMA, MESA E BANHO",114686.98500000002
468909,-0.39236490153261233,114.0,TOALHA RST LUMINA          IVORY 112,"K - CAMA, MESA E BANHO",26894.385000000002
419715,-0.39144217317692587,31.0,FORNO MICR.20L 1150W MTO30   BR M127,D - ELETROS,325599.02550000005
474539,-0.39123128799936524,123.0,TOALHA BNH JACQUARD TRENTO        RS,"K - CAMA, MESA E BANHO",56315.626500000006
467655,-0.3908532879667752,171.0,AP.JANTAR CER.12PC         BR 137392,B - UTILIDADES DOMESTICAS,235975.11000000002
472113,-0.3904541531589483,97.0,PRATO RASO CER.26CM           092971,B - UTILIDADES DOMESTICAS,110938.77675
458288,-0.3900616462950522,100.0,TRILHO LED KIT 3 SPOT AM  9W BR MBIV,I - ILUMINACAO,99664.63500000001
472139,-0.3900541068564934,67.0,PRATO SMES.CER.18CM           074216,B - UTILIDADES DOMESTICAS,25165.178325
6155,-0.3896544539614675,31.0,COLUNA SAVEIRO             0220 PR77,W - LOUCAS E PIAS,4287.780000000001
260320,-0.3891706850119254,44.0,"TINT.ESM.DIAL.B.AGUA BR 3,6L  MARFIM",S - TINTAS E QUIMICOS,34350.435000000005
483014,-0.3890854324182157,91.0,ASSADEIRA REFRAT.OVAL 700ML C/T 4217,B - UTILIDADES DOMESTICAS,45358.929
432017,-0.3890748634205671,31.0,CONSERV.HOR 2P 468L      ECH500 M220,N - INDUSTRIAL E NEGOCIOS,432025.6605
337906,-0.3887813061631181,121.0,LENCOL KING UNIQUE S/ELAS.   BR 0001,"K - CAMA, MESA E BANHO",94764.2325
462830,-0.3883479355739083,191.0,DISJ.UNIP.C DIN  32A       GII-C032A,E - MATERIAIS ELETRICOS,204798.2437719697
474982,-0.3880819036271699,115.0,TOALHA RST LIZZIE            BR 001,"K - CAMA, MESA E BANHO",32699.52
419038,-0.38777175014287874,79.0,CORTINA 240X160 PTK.LISA SLIM    2MF,V - DECORACAO,275039.205
472438,-0.3867742347123551,104.0,ARAND.SOLAR 3W AM       IP66 HM36663,I - ILUMINACAO,39020.73
467605,-0.38667563087414164,127.0,PRATO FUNDO PORC.22CM    NATUR 80026,B - UTILIDADES DOMESTICAS,46863.892250000004
474196,-0.3866746710953861,137.0,P.SABONETE CER. 270ML       BR 17970,U - METAIS E ACESSORIOS,25999.659
469263,-0.3854201304145768,24.0,BALCAO COZ.1.20 3P/1G   CAS/OFF 1705,O - MOVEIS,69262.935
486782,-0.3846722742532109,122.0,LENCOL JG QUEEN MICROTEC      SORT 5,"K - CAMA, MESA E BANHO",228932.788
462850,-0.3842233227529874,202.0,DISJ.UNIP.C DIN  16A       GII-C016A,E - MATERIAIS ELETRICOS,281972.601925
472098,-0.3839313829138795,55.0,PRATO RASO CER.26CM           102543,B - UTILIDADES DOMESTICAS,32963.056
447493,-0.38388869822656224,138.0,PRATO SMES.CER 21CM         RS 28790,B - UTILIDADES DOMESTICAS,19535.187
475732,-0.3834350958192493,81.0,TACA GIN VID.790ML 04PC      1051328,B - UTILIDADES DOMESTICAS,37938.642
146390,-0.3830495642028739,103.0,"TINT.ACR.LIMP.FACIL SB 18,0L BR.NEVE",S - TINTAS E QUIMICOS,152264.7
476576,-0.3830285619211151,167.0,LENCOL JG CASAL DPL ATTUALE   SORT 4,"K - CAMA, MESA E BANHO",342278.79000000004
467612,-0.3824533303345548,77.0,AP.JANTAR PORC.20PC ROSE HO   589008,B - UTILIDADES DOMESTICAS,72289.4165
472114,-0.38244951300428043,125.0,PRATO SMES.CER.18CM           092981,B - UTILIDADES DOMESTICAS,110979.86633484848
470398,-0.3821153315886721,114.0,LUSTRE ACO/VID.       1LP CO PDMCOV2,I - ILUMINACAO,143130.12
429206,-0.3817728824560231,76.0,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,513772.69825
469421,-0.3809346376285411,95.0,CADEIRA FIBRA DIANA               PL,O - MOVEIS,456130.01700000005
468069,-0.38039978156571014,65.0,VASO DEC MURANO 12X17CM LJ  69114010,V - DECORACAO,20810.895
439638,-0.380318625837655,115.0,VARAL CHAO ACO 123X56 ABA  PT 101180,B - UTILIDADES DOMESTICAS,148521.03
443237,-0.3801617534742095,114.0,FECH.DIG.EMB.CART.BIO.WF IP65 FDE300,"G - PORTAS, JANELAS E FECHADURAS",630556.5735
398997,-0.38009955014128893,206.0,MULTIMETRO DIGITAL 1000V        8522,E - MATERIAIS ELETRICOS,171761.26275
471489,-0.3796631443126847,167.0,FACA CHURRASCO 4PC             17105,B - UTILIDADES DOMESTICAS,29856.21975
427631,-0.37941679877851886,35.0,LUSTRE MAD.  KRIST          VP85-NAT,I - ILUMINACAO,16338.105
437666,-0.37918885725072626,135.0,MODULO SAIDA FIO           LG20F POP,E - MATERIAIS ELETRICOS,5748.8025
470051,-0.37813563276383527,113.0,LUSTRE LED 30W NE       LP-203D 5683,I - ILUMINACAO,411336.942
344309,-0.3780522009704375,16.0,ADAPTA.SOLD.CAIXA C/ANEL  50MMX1.1/2,H - TUBOS E CONEXOES,1238.37
472202,-0.37773513919843754,53.0,CANECA CER.330ML           RS 061216,B - UTILIDADES DOMESTICAS,22007.671875
421656,-0.37761607453855833,82.0,PRATO FUNDO CER.23CM FEIJOADA  61614,B - UTILIDADES DOMESTICAS,10994.067000000001
482286,-0.37737022489050986,58.0,CAMERA SEG.S/FIO WI-FI HD     C2C BR,R - ELETRONICOS,71001.80500000001
448596,-0.37734800142252684,27.0,LUSTRE MAD. BOLA WOOD      VP143-NAT,I - ILUMINACAO,30885.4245
481453,-0.3768438896190622,15.0,LIQUID. 2V  7000W       LQ35 PT M127,D - ELETROS,17537.204999999998
475576,-0.37669492858328046,143.0,MANTA INF. 150X200 SHINE       SORT1,"L - INFANTIL, LAZER E PETS",70573.49250000001
427630,-0.3760767082976811,67.0,LUSTRE MAD.  OSLO           VP80-CAF,I - ILUMINACAO,56306.985
476715,-0.3758983780356524,119.0,TOALHA BNH VANILLA           AZ 1136,"K - CAMA, MESA E BANHO",84300.93000000001
359007,-0.3755117290332909,150.0,"FILTRO LINHA  5TOM.1,0M  PT     MBIV",E - MATERIAIS ELETRICOS,727281.244656148
469255,-0.37506790928574235,39.0,ESPATULA CONFEITEIRO 37CM       7754,B - UTILIDADES DOMESTICAS,1570.0125
466794,-0.3749386731527667,104.0,TOALHA BANHAO AURA ROSE          589,"K - CAMA, MESA E BANHO",31466.085000000003
90942,-0.37250989267796486,111.0,"TINT.ACR.DELANIL    FC  3,6L BR.NEVE",S - TINTAS E QUIMICOS,291957.75
446536,-0.37232777158817376,125.0,"CER.A 54X54 PIEDRAS MRE HD P4 2,62M2",C - PISOS E REVESTIMENTOS,277661.29104000004
453197,-0.37182488664152175,43.0,ADEGA 0.90X0.80 6 GARRAFAS        NT,O - MOVEIS,43324.784999999996
149929,-0.37160937877003064,204.0,TORNEIRA LAVA.MESA CR B.BX C77  1202,U - METAIS E ACESSORIOS,2136856.6977583333
474784,-0.37141034261293543,93.0,CORTINA 260X230 DUPLEX BELLINI TITAN,V - DECORACAO,114446.997
390646,-0.3710986624343241,129.0,CESTA ORG. PLS 19X29CM      RS 10806,B - UTILIDADES DOMESTICAS,36591.03
472390,-0.37059175441050385,16.0,XICARA CAFE PORC.65ML C/P 6PC  60936,B - UTILIDADES DOMESTICAS,2090.445
380534,-0.36922356096883985,41.0,VENT.TET.3P LED    CV3 FENIX BR M127,D - ELETROS,149252.229
411797,-0.36882765586590777,150.0,GARFO MESA (AV) SAVANNAH      SH1122,B - UTILIDADES DOMESTICAS,205864.70012500003
456722,-0.3685776702765221,214.0,LAMP.LED  BULBO T100 50W BR E27 MBIV,I - ILUMINACAO,963869.7558106061
457526,-0.3680049224864976,63.0,LENCOL JG CASAL DPL       TEMPESTADE,"K - CAMA, MESA E BANHO",25381.755
476720,-0.3676787365814295,117.0,TOALHA BANHAO OLIMPO         VD 1066,"K - CAMA, MESA E BANHO",36230.354999999996
476281,-0.3673187193453273,45.0,LENCOL JG SOLTE DPL NINHO       2002,"K - CAMA, MESA E BANHO",15046.920000000002
473217,-0.36715567106548985,104.0,PORTA-BOLO VID. 24CM C/TP       1720,B - UTILIDADES DOMESTICAS,61340.391
470253,-0.3671488538812122,27.0,PANO AMER.OVAL 30X45        VM 10612,B - UTILIDADES DOMESTICAS,3372.537
481383,-0.3670330171438008,132.0,TRILHO LED KIT 3 SPOT AM  5W BR MBIV,I - ILUMINACAO,185000.445
469885,-0.366992776967824,98.0,CORTINA 420X250 HAVINI         BR 06,V - DECORACAO,137951.3205
452171,-0.3668710556447944,76.0,LUSTRE PLS.SIDES PT 1LP    140270003,I - ILUMINACAO,20941.8825
416510,-0.3665439916466063,27.0,DESCANSO PRATO/PAN.SILIC QUAD VM 485,B - UTILIDADES DOMESTICAS,5546.1735
460282,-0.3663185269285367,11.0,LAV.ROUPA 17KG BWK17ABANA  BR M127V,D - ELETROS,54009.175500000005
482988,-0.3659873996075383,62.0,TACA AGUA VID.250ML            03109,B - UTILIDADES DOMESTICAS,28709.651250000003
461358,-0.36555039857946875,91.0,COLCHA CASAL+P.TRAV 3PC JASMINE   CQ,"K - CAMA, MESA E BANHO",68103.3255
451969,-0.36532881378852416,161.0,BALDE PLS 8.0L               RS 3079,B - UTILIDADES DOMESTICAS,114258.5275
478073,-0.36531100741319644,79.0,CORTINA 540X250 DUP INOVE    BELL/AR,V - DECORACAO,98772.66
463808,-0.3651376440034086,45.0,CAFET.ELET.18 XIC.  C-30-18X PT M220,D - ELETROS,81478.95000000001
456121,-0.365037380742398,36.0,LUMI.LED EMB.BALIZ.  5W SOLO CR MBIV,I - ILUMINACAO,24053.82
476167,-0.3645224204578948,29.0,COLCHA KING+P.TRAV 3PC BASIC      PS,"K - CAMA, MESA E BANHO",17470.845
319871,-0.3638662347831721,84.0,DUCHA ND BR BLINDADA  6500W 652 M220,U - METAIS E ACESSORIOS,724266.7910967366
475293,-0.36384034023195966,123.0,REFLETOR LED AL.200W         5959 BR,I - ILUMINACAO,388304.042
473898,-0.3632479265562091,144.0,GARRAFA AGUA VID.1L            19387,B - UTILIDADES DOMESTICAS,66558.751
482071,-0.3631874972833412,14.0,FRONHA PERCAL C/ABA 30X40         MR,"K - CAMA, MESA E BANHO",8384.775
465697,-0.3626023497479253,190.0,PORTA-SHAMPOO BOX      CR     OR0203,U - METAIS E ACESSORIOS,141515.95500000002
479223,-0.3621764679194509,23.0,APARADOR SALA 1.20 XEXEU      PER/NT,O - MOVEIS,39323.97
417383,-0.36185930939852357,56.0,FORNO ELET. 47L EMB  COB47AR IX M220,D - ELETROS,323940.666
478180,-0.36160575017258645,94.0,JARRA VID.1.1L               PCL1180,B - UTILIDADES DOMESTICAS,33750.0345
465827,-0.3610163040473801,15.0,"LIQUID.INDL 6,0L BAIXA ROT.LS06 MBIV",N - INDUSTRIAL E NEGOCIOS,39527.565
472194,-0.3605589678111237,35.0,PRATO FUNDO CER.20CM          092976,B - UTILIDADES DOMESTICAS,34549.7166
249007,-0.36055498389665547,188.0,FECH.EX RM IXP 900/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",450924.1485
467999,-0.36047038993173813,134.0,BANQUETA PLS ICARAI               VD,O - MOVEIS,65189.131
468311,-0.36044316550744576,52.0,LENCOL JG QUEEN DPL CRYSTAL   FLECHE,"K - CAMA, MESA E BANHO",21892.29
437268,-0.360408532982841,66.0,TRAVESSA CER.26CM OVAL     BR 004624,B - UTILIDADES DOMESTICAS,17023.629
403571,-0.36004877560399906,159.0,PRATELEIRA 0.45X0.10 MDF/ACO  FD/MAD,O - MOVEIS,62020.6125
406820,-0.35916340417095305,187.0,NICHO 0.25X0.09 MDF KIT 3PC       BR,O - MOVEIS,144496.27500000002
457915,-0.35892310755780266,111.0,AZEITEIRO/VIN.VID.500ML           DR,B - UTILIDADES DOMESTICAS,14255.71
476922,-0.3586884458619975,158.0,TOALHA BNH LUMINA          BG 1112/8,"K - CAMA, MESA E BANHO",109552.20500000002
421739,-0.35829278993291397,43.0,PRATO RASO CER.26CM TERRAZZO   92616,B - UTILIDADES DOMESTICAS,22064.133
386092,-0.35800333468118184,122.0,LUMI.JARDIM ESPETO SPOT     AM 18430,I - ILUMINACAO,173990.831
464215,-0.35791773712867764,88.0,TOALHA BANHAO VERONA          GF 350,"K - CAMA, MESA E BANHO",15298.150000000001
486273,-0.35704062242720513,59.0,BALDE CHAMP/CERV.IX.21CM      A67136,B - UTILIDADES DOMESTICAS,22270.269000000004
486010,-0.35643992834410326,43.0,FORNO MICR.30L 800W MS3043   PR M220,D - ELETROS,142101.8445
470178,-0.3563910025592062,44.0,LAV.ROUPA 13.0KG BWK13A9     PR M220,D - ELETROS,460041.435
478853,-0.35604674516165696,108.0,CERA P/MADEIRA MADEWAX CASTANHA 150G,B - UTILIDADES DOMESTICAS,29958.054
461379,-0.35590566319321015,65.0,COLCHA QUEEN+P.TRAV 3PC JASMINE VD.O,"K - CAMA, MESA E BANHO",59162.775
61383,-0.35585468252108315,127.0,COOKTOP 4B GAS VID.    5713  PT MBIV,D - ELETROS,297247.67100000003
466073,-0.3556724882068761,87.0,TAPETE BANH. 38X58 RELAX        SORT,U - METAIS E ACESSORIOS,152651.66
403565,-0.3553271522652656,180.0,PRATELEIRA 0.45X0.10 MDF/ACO  PT/MAD,O - MOVEIS,109400.20000000001
474267,-0.35449516754639937,152.0,"PORCEL.A 60X60 EPO.CHAMPANG.RT1,80M2",C - PISOS E REVESTIMENTOS,1022814.9414000001
476725,-0.35426410829992583,124.0,TOALHA RST VANILLA           VD 1171,"K - CAMA, MESA E BANHO",25361.7
461401,-0.35421859992165455,74.0,COLCHA KING+P.TRAV 3PC JASMINE    GF,"K - CAMA, MESA E BANHO",38389.785
