CODIGO,DESCRICAO,NIVEL_1,estoque_parado_total,lojas_com_estoque_parado,receita,qtd_vendida
446284,"PORCEL.A 90X90 ESM.ABSOL.BROW1,60M2",C - PISOS E REVESTIMENTOS,496.0,3,34307.3136,316.8
440872,"REVEST.A 45X90 FORME BIANCO   2,00M2",C - PISOS E REVESTIMENTOS,490.0,6,46367.16,502.0
422473,PRATELEIRA 0.40X0.20 MDF C/SUP.BR/ND,O - MOVEIS,487.0,8,34492.185000000005,614.0
8588,CHAVE FEN.TESTE 12V DIGITAL 307 M220,E - MATERIAIS ELETRICOS,484.0,6,33497.345,2011.0
456367,COPO AGUA VID.470ML             4246,B - UTILIDADES DOMESTICAS,481.0,6,23428.6605,1793.0
450273,MASCARA RESP.DESC.S/VALV. PFF2  9823,Y - EPI,478.0,4,73582.103,5296.0
430081,"PORCEL.A 90X90 ESM.ATENA MF AC1,63M2",C - PISOS E REVESTIMENTOS,477.59,4,47104.10838,410.76
307183,ARAND.VID.MEIA LUA 25CM     CL725ABN,I - ILUMINACAO,477.0,8,22904.049,523.0
450661,NICHO HEXAGONAL 45X10X40    PINUS/BR,O - MOVEIS,476.0,8,78815.1,1025.0
464245,PISO FELP.CHEVRON 60X50      VD 3429,"K - CAMA, MESA E BANHO",476.0,3,42550.1055,2759.0
253368,RESIST.DUCH.SPACE/SMART   5500W M127,U - METAIS E ACESSORIOS,475.0,2,30797.025,615.0
452088,PRATO SMES.CER.19CM  RENASCENCA 4568,B - UTILIDADES DOMESTICAS,475.0,8,8559.495,433.0
465266,PANO COPA P/BORDAR VIGO         7551,"K - CAMA, MESA E BANHO",474.0,8,17257.695,781.0
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,471.0,5,24852.555,1569.0
458349,LAMP.LED PAR20 7W  AM           MBIV,I - ILUMINACAO,470.0,1,254633.001,13717.0
434905,JOGO CAIU PERDEU 54PC           7460,"L - INFANTIL, LAZER E PETS",470.0,6,50480.115,1390.0
445892,TRILHO LED KIT 3 SPOT NE  6W PT MBIV,I - ILUMINACAO,469.0,7,89223.3825,491.0
418899,"PORCEL.A 59X59 EPO.PLACE      1,39M2",C - PISOS E REVESTIMENTOS,468.43,6,48114.86946,442.02
432465,XICARA CAFE CER.75ML C/P  RS  102441,B - UTILIDADES DOMESTICAS,468.0,2,4258.38,474.0
450660,NICHO TRIANGULAR 37X10X40   PINUS/PT,O - MOVEIS,465.0,8,57000.72,856.0
466432,"REVEST.A 30X90 ARGOS MARFIM MT1,62M2",C - PISOS E REVESTIMENTOS,464.94,7,53661.71916000001,392.04
374554,CANECA PLS 350ML             RS D110,B - UTILIDADES DOMESTICAS,463.0,6,5101.005,698.0
473749,"PORCEL.A 19,5X91,2ESM.TANZ.AC 1,07M2",C - PISOS E REVESTIMENTOS,462.24,1,92891.04741,1185.56
444045,"PORCEL.C 120X120 ESM.PLACE AC 1,44M2",C - PISOS E REVESTIMENTOS,459.36,2,6973.9488,60.48
454528,CAPA P/CADEIRA MALHA ESTAMP.FLH 1148,V - DECORACAO,458.0,7,22723.47,786.0
427787,VASO PLANTA PLS RED.31CM     CZ 6804,J - JARDINAGEM,458.0,4,136788.995,2781.0
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,456.0,5,14921.865,1407.0
473250,JARRA VID.1.2L                  1045,B - UTILIDADES DOMESTICAS,455.0,5,45128.195,819.0
468834,"COLHER COZ.SILIC.27,5CM     AZ 15011",B - UTILIDADES DOMESTICAS,455.0,8,10979.64,452.0
458458,TRILHO LED KIT 3 SPOT AM  6W PT MBIV,I - ILUMINACAO,455.0,6,124178.46,862.0
372512,"PORCEL.A 90X90 ESM.MUNARI M.EX1,63M2",C - PISOS E REVESTIMENTOS,453.14,1,37782.7317,314.59000000000003
117120,"ABRACAD.NYL. 3,6X300MM BR      100UN",E - MATERIAIS ELETRICOS,453.0,5,28512.925,905.0
360262,"LAMP.LED  DIC.MR16 4,5W BR GU10 MBIV",I - ILUMINACAO,452.0,2,202921.1177,9020.0
427701,"PISO VINIL.LVT 19,2X123 MANACA4,72M2",C - PISOS E REVESTIMENTOS,448.4,4,37260.59568,467.28
466419,"PORCEL.A 60X120ESM.KHAL.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,447.84000000000003,4,231263.63568000004,1732.32
422541,PRATELEIRA 0.40X0.20 MAD C/S   MR/PN,O - MOVEIS,447.0,8,38378.865000000005,658.0
461418,"CER.A 60X120 POLARIS MT RT    2,19M2",C - PISOS E REVESTIMENTOS,446.76,4,256039.644105,2115.54
462830,DISJ.UNIP.C DIN  32A       GII-C032A,E - MATERIAIS ELETRICOS,446.0,1,204798.2437719697,23047.0
458679,PANO COPA P/BORDAR NANCY 02457-0074,"K - CAMA, MESA E BANHO",446.0,7,13102.0995,816.0
436805,LIXEIRA PDL/BD IX 3.0L      3040/001,B - UTILIDADES DOMESTICAS,445.0,5,114183.3945,1091.0
471289,XICARA CAFE CER.65ML C/P       20090,B - UTILIDADES DOMESTICAS,443.0,2,5320.7595,516.0
7219,"SELADOR ACR.INT/EXT 18,0L       1470",S - TINTAS E QUIMICOS,442.0,6,578857.5625,2433.0
296839,TRAVESSA PORC.30CM QUEIJOS C04W-389P,B - UTILIDADES DOMESTICAS,442.0,4,69444.501,3958.0
442523,"PORCEL.A 60X120 ESM.IRON EXT  1,44M2",C - PISOS E REVESTIMENTOS,440.64,5,316415.78640000004,1954.08
464241,PISO JACQUARD LOFT 60X50      CH 725,"K - CAMA, MESA E BANHO",440.0,6,12192.915,622.0
466911,LENCOL JG CASAL DPL ATTUALE   SORT 3,"K - CAMA, MESA E BANHO",437.0,7,151112.01,843.0
437733,LAMP.LED  TUB T05    9W   G5 BR MBIV,I - ILUMINACAO,436.0,5,24525.585,773.0
403388,FITA LED 5M  IP20 10W/M  IR70 AM 12V,I - ILUMINACAO,436.0,4,163918.524,982.0
356980,"REVEST.A 30X90 CALACATA CUBIC 1,62M2",C - PISOS E REVESTIMENTOS,435.78,6,276460.36614000006,2123.82
433280,GARFO MESA (AV) ELEMENTOS  BR 201111,B - UTILIDADES DOMESTICAS,435.0,4,7872.427500000001,1615.0
462831,DISJ.UNIP.C DIN  40A       GII-C040A,E - MATERIAIS ELETRICOS,435.0,2,217573.0099242424,14925.0
403571,PRATELEIRA 0.45X0.10 MDF/ACO  FD/MAD,O - MOVEIS,434.0,7,62020.6125,1146.0
473437,"PORCEL.A 90X90 EPO.MONTREAL BG2,40M2",C - PISOS E REVESTIMENTOS,432.0,1,224276.9004,1980.0
473438,"PORCEL.A 90X90 EPO.MONTREAL CZ2,40M2",C - PISOS E REVESTIMENTOS,432.0,2,223539.75,2049.6
457166,TOALHA BANHAO SOLARE         VM 3383,"K - CAMA, MESA E BANHO",431.0,7,27334.356000000003,594.0
449823,REFLETOR LED AL.10W.ESPETO   IP65 VD,I - ILUMINACAO,427.0,4,99926.715,2210.0
431211,TAPETE BANH.TEC.40X60 SHINE VM JD600,U - METAIS E ACESSORIOS,427.0,8,18260.235,433.0
450432,"REVEST.A 30X60 ARTES.MESCL.MT 2,37M2",C - PISOS E REVESTIMENTOS,424.23,2,271491.96564,5398.86
454967,LAV.ROUPA 14KG DIG LED14   BR M220,D - ELETROS,420.0,3,1072289.4105,495.0
471272,XICARA CAFE PORC.65ML C/P     102868,B - UTILIDADES DOMESTICAS,420.0,1,1838.1265,215.0
451500,CORTINA 200X160 PTK LISA SLIM.    TT,V - DECORACAO,418.0,4,261684.7695,2636.0
452735,FOGAO PISO 4B TOP GLASS      PT MBIV,D - ELETROS,416.0,2,1079456.634,1087.0
445770,TIGELA PORC.500ML SAFIRA      095453,B - UTILIDADES DOMESTICAS,413.0,8,20721.12,401.0
249008,FECH.IN RM IXP 901/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",413.0,7,201993.4875,1134.0
418427,FOGAO PISO 5B VID. AGATA 5090 PTMBIV,D - ELETROS,413.0,8,1229034.6630625,993.0
468853,FRITAD.ELET.6L AFN-60-BI     PT M220,D - ELETROS,412.0,8,207809.3190833333,423.0
452087,PRATO RASO CER. 26CM RENASCENCA 4574,B - UTILIDADES DOMESTICAS,412.0,8,9255.015,371.0
453474,FILTRO LINHA  5TOM    DPS TP10A MBIV,E - MATERIAIS ELETRICOS,409.0,7,104236.5975,1223.0
451864,PIZZA JG 14PC            VM 6099/450,B - UTILIDADES DOMESTICAS,406.0,8,20301.33,321.0
466540,VENT.COL.40CM 3V        VF4C PT M127,D - ELETROS,406.0,2,798011.7510830857,1934.0
396686,"REVEST.A 30X90 COLMEIA BR AC  1,62M2",C - PISOS E REVESTIMENTOS,405.0,7,41545.53018,390.42
430089,"AZ DECO.A 10X30 FOSSILE BR    1,02M2",C - PISOS E REVESTIMENTOS,404.94,5,40692.73068,403.92
440046,"PORCEL.A 60X120 EPO.ONIX VD LX2,20M2",C - PISOS E REVESTIMENTOS,404.8,6,51472.39020000001,407.0
389291,"PORCEL.A 19X90,2 ESM.SAVANA CA1,03M2",C - PISOS E REVESTIMENTOS,404.79,5,42090.14145,413.03
436806,LIXEIRA PDL/BD IX 5.0L      3040/002,B - UTILIDADES DOMESTICAS,404.0,8,80376.91200000001,564.0
378445,LENCOL SOLTE SPL S/ELAS PRATA BR0001,"K - CAMA, MESA E BANHO",404.0,9,22952.79,342.0
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,402.0,7,12481.875000000002,925.0
464103,TIGELA CER. 500ML VILAREJO     91219,B - UTILIDADES DOMESTICAS,402.0,1,13799.73,874.0
435666,"REVEST.A 32,5X59 LOSANGO BR   1,53M2",C - PISOS E REVESTIMENTOS,400.86,5,40697.1432,492.66
389334,"PORCEL.A 84X84 ESM.QUARTZO AC 1,41M2",C - PISOS E REVESTIMENTOS,399.03,5,40011.993,332.76
347625,"PORCEL.A 60X60 ESM.CRISTAL.BC 2,15M2",C - PISOS E REVESTIMENTOS,397.75,5,25427.46412500001,361.2
463804,FRITAD.ELET.    12L 75666-03 PT M220,D - ELETROS,397.0,8,311725.0185,405.0
446869,"LAMP.LED MR11 3,5W AM GU10 MINI MBIV",I - ILUMINACAO,397.0,2,180549.12875,11370.0
445861,"PORCEL.A 60X60 ESM.CEMEN.VECCH2,20M2",C - PISOS E REVESTIMENTOS,396.0,7,27642.753600000004,345.4
471268,XICARA CAFE PORC.100ML C/P     16174,B - UTILIDADES DOMESTICAS,396.0,2,3177.9405,384.0
389266,PREGO GALV.TELHA      3.1/4X10  500G,Q - BASICOS CONSTRUCAO,395.0,5,28842.03,864.0
435656,"REVEST.A 32,5X59 ESTRELA BR AC1,53M2",C - PISOS E REVESTIMENTOS,393.21,5,118723.78791,1582.02
382900,"PORCEL.A 58X58 EBR.LILLE CINZA1,68M2",C - PISOS E REVESTIMENTOS,393.12,7,16855.42572,357.84
459685,"PORCEL.A 90X90 ESM.VERS.BG EXT2,40M2",C - PISOS E REVESTIMENTOS,391.20000000000005,4,318480.0696,2853.6
399326,SUPORTE XICARA CAFE          BR 0077,B - UTILIDADES DOMESTICAS,391.0,3,102728.99,4152.0
446044,"PORCEL.A 120X120 ESM.CARRA.CET2,88M2",C - PISOS E REVESTIMENTOS,388.8,4,11871.014400000002,77.75999999999999
387731,"REVEST.A 30X60 MONACO BLU MATE2,28M2",C - PISOS E REVESTIMENTOS,387.6,3,214430.60394,3762.0
455220,REFRIG. 2P 260L DF     DC35A BR M220,D - ELETROS,387.0,5,1049048.0525,442.0
390662,"REVEST.A 34X50 ROCALLA MIX    2,38M2",C - PISOS E REVESTIMENTOS,385.56,3,196352.27766,3465.28
462832,DISJ.UNIP.C DIN  50A       GII-C050A,E - MATERIAIS ELETRICOS,385.0,2,69232.92833333333,5016.0
452120,FRITAD.ELET.4L AFN-40-BI     PT M127,D - ELETROS,385.0,3,147683.9385,399.0
421656,PRATO FUNDO CER.23CM FEIJOADA  61614,B - UTILIDADES DOMESTICAS,384.0,8,10994.067,502.0
382868,"REVEST.A 34X50 ICONIC GRA.MIX 2,38M2",C - PISOS E REVESTIMENTOS,383.18,8,31865.4987,540.26
422475,PRATELEIRA 0.40X0.20 MDF C/SUP.BR/CM,O - MOVEIS,383.0,8,28286.055,501.0
461748,"LAMP.LED MINI E27 4,8W   BL  BR MBIV",I - ILUMINACAO,380.0,1,38897.6,2255.0
446539,CESTA ORG. PLS 14X19CM       RS 0467,B - UTILIDADES DOMESTICAS,379.0,1,25580.0475,4019.0
403424,"FONTE P/LED 12V 3,0 A 36W IP20  MBIV",I - ILUMINACAO,377.0,8,39533.088,437.0
458798,FOGAO PISO 4B CARIBE 4112    PT MBIV,D - ELETROS,377.0,5,359312.5725,454.0
456439,"REVEST.A 10X10 NORON.SAFIRA MA1,92M2",C - PISOS E REVESTIMENTOS,376.32000000000005,2,147021.69888,1464.96
470256,PANO AMER.OVAL 30X45        BR 10616,B - UTILIDADES DOMESTICAS,376.0,4,15205.0255,1279.0
465844,TOALHA JG 2PC DUAL AIR CINTA VD 1844,"K - CAMA, MESA E BANHO",375.0,8,56468.58,434.0
435663,"REVEST.A 32,5X59 LOSANGO CZ AC1,53M2",C - PISOS E REVESTIMENTOS,374.85,7,36609.95016,455.94
459300,MARCADOR TACA/COPO 03PC          027,N - INDUSTRIAL E NEGOCIOS,374.0,8,8525.349,346.0
467112,TOALHA JG 2PC SANTORINI C/CINTA   AZ,"K - CAMA, MESA E BANHO",371.0,8,36858.843,423.0
471474,FACA CARNE ASSADOR 9        BR 17407,B - UTILIDADES DOMESTICAS,371.0,6,8069.04,512.0
446662,"REVEST.A 30X90 TREVI ORO AC   1,62M2",C - PISOS E REVESTIMENTOS,369.36,8,97396.47036,942.84
423167,FRITAD.ELET.3.5L  FAMILY   AF30 M127,D - ELETROS,369.0,2,111575.55675,373.0
444035,"PORCEL.C 90X90ESM.MUNARI BR AC1,63M2",C - PISOS E REVESTIMENTOS,368.38,2,26226.10179,319.48
461552,P.ESCOVA PLS C/T FLORA      VD 10477,U - METAIS E ACESSORIOS,368.0,8,10415.601,353.0
464290,TAPETE COZ.  02PC     GOURMET 700373,V - DECORACAO,367.0,3,107013.7145,1986.0
458809,TOALHA JG 2PC DUAL AIR C/CINTA    BR,"K - CAMA, MESA E BANHO",363.0,7,132404.7375,1021.0
311854,VENT.TET.3P 2L         AIRES BR M127,D - ELETROS,361.0,1,360179.4866818182,1311.0
437874,"CER.A 15X90 ITATIAIA NAT.MT.RT1,61M2",C - PISOS E REVESTIMENTOS,360.64,8,24621.118200000004,347.76
394058,"REVEST.A 33,5X60 ALICANTE AC  2,41M2",C - PISOS E REVESTIMENTOS,359.09000000000003,7,39405.70515,522.97
462850,DISJ.UNIP.C DIN  16A       GII-C016A,E - MATERIAIS ELETRICOS,355.0,1,281972.601925,31812.0
469165,PRATO FUND.PORC.22CM SAFIRA     2410,B - UTILIDADES DOMESTICAS,354.0,8,14950.32,396.0
441981,LUSTRE LED 3EM1 45W   RS LP-02R 5183,I - ILUMINACAO,354.0,3,884293.7565,1939.0
461004,"REVEST.A 37X59 OHIO BEIGE HD  2,43M2",C - PISOS E REVESTIMENTOS,349.92,1,414361.97554500005,11136.69
465267,PANO COPA P/BORDAR VIGO         7521,"K - CAMA, MESA E BANHO",348.0,5,25271.106,1146.0
416510,DESCANSO PRATO/PAN.SILIC QUAD VM 485,B - UTILIDADES DOMESTICAS,345.0,2,5546.1735,348.0
353430,"REVEST.A 32X60 PRISMA DECOR   2,30M2",C - PISOS E REVESTIMENTOS,345.0,4,247789.62600000005,3647.8
435659,"REVEST.A 32,5X59 ESTRELA C. AC1,53M2",C - PISOS E REVESTIMENTOS,344.25,5,30064.603275,347.31
415630,GARFO MESA (AV) LEME     CZ 23182430,B - UTILIDADES DOMESTICAS,344.0,2,24367.969500000003,5824.0
461778,LIVRO BOX DE HISTORIAS MICKEY   0201,"L - INFANTIL, LAZER E PETS",340.0,7,12415.935,373.0
457869,PANO COPA P/BORDAR NABRASA BR3894003,"K - CAMA, MESA E BANHO",339.0,4,26939.64,1192.0
429469,INT.2S 1SPL+1PAR  10A     LGX102 POP,E - MATERIAIS ELETRICOS,336.0,3,38926.755,1813.0
331172,"REVEST.A 30X90 DIAMANTE BR AC 1,62M2",C - PISOS E REVESTIMENTOS,335.34000000000003,4,32983.35957,372.6
445689,SUBSTRATO ROSA DESERTO 1KG  91400030,J - JARDINAGEM,335.0,8,20270.145,671.0
452417,POTE PLS 450ML HERM.        CH OB100,B - UTILIDADES DOMESTICAS,334.0,5,28093.7475,1316.0
346615,OLEO LUBR.SINT.HAV.      SN 0W20 1LT,A - AUTOMOTIVO,331.0,4,63892.605,1095.0
473531,PLAFON LED 3EM1 20W          NE-5235,I - ILUMINACAO,330.0,4,118789.9125,432.0
457920,POTE VID.1L RED.C/T            SUGAR,B - UTILIDADES DOMESTICAS,330.0,8,7207.83,294.0
449523,PROTETOR COLCHAO QUEEN IMPERM.    BR,"K - CAMA, MESA E BANHO",329.0,6,33536.296500000004,343.0
419192,"PORCEL.A 59X59 POL.MUNARI     1,39M2",C - PISOS E REVESTIMENTOS,328.04,5,38065.949250000005,362.79
341154,TORNEIRA PIA COZ. B.MOV.  C21     CR,U - METAIS E ACESSORIOS,326.0,5,290134.75365,820.0
457165,TOALHA BANHAO SOLARE  TANGERINA 5051,"K - CAMA, MESA E BANHO",323.0,7,19151.65875,410.0
336471,"REVEST.A 30X90 CRISTALO AC    1,62M2",C - PISOS E REVESTIMENTOS,322.38,8,40222.59444,398.52
441426,SELANTE PU40 BR CONSTRUCAO     360G,S - TINTAS E QUIMICOS,322.0,5,39904.2,1141.0
445759,PRATO SMES.PORC.21CM OSTERIA  116398,B - UTILIDADES DOMESTICAS,322.0,8,8941.17,248.0
439421,"REVEST.A 32X60 DAKOTA         2,30M2",C - PISOS E REVESTIMENTOS,322.0,9,16541.71155,292.1
461662,CABIDE ROUPA AD.PLS.42CM 3PC BR 4007,B - UTILIDADES DOMESTICAS,322.0,6,24116.085,995.0
415918,COLHER CHA (AV) LEME     CZ 23187430,B - UTILIDADES DOMESTICAS,322.0,1,11208.2775,4702.0
469971,PANO AMER.RED.38CM         AMER0002A,B - UTILIDADES DOMESTICAS,321.0,6,21101.535,603.0
356780,"REVEST.A 45X90 PLACE RETRO BR 1,62M2",C - PISOS E REVESTIMENTOS,320.72,7,34211.97486,370.98
452422,POTE PLS 1.5L HERM.         CH OB600,B - UTILIDADES DOMESTICAS,320.0,3,56319.5955,1655.0
462859,DISPOSIT.PROTECAO DR2P      63A/30MA,E - MATERIAIS ELETRICOS,319.0,4,209290.3575,1997.0
460586,VASO DEC.PU 10CM NT       L.1200MN-3,V - DECORACAO,317.0,6,8546.055,508.0
440062,"PORCEL.A 90X90 ESM.VENA.GR SAT2,40M2",C - PISOS E REVESTIMENTOS,316.8,5,36359.9964,367.2
457871,PANO COPA P/BORDAR FRUTAS BR 3891144,"K - CAMA, MESA E BANHO",314.0,6,23976.435,1063.0
405771,PISO FELP.ROYAL 45X70        BG 7110,"K - CAMA, MESA E BANHO",314.0,3,77443.8,3514.0
468832,ESPATULA SILIC.27CM PANTONE AZ 15019,B - UTILIDADES DOMESTICAS,314.0,8,6723.57,316.0
453175,PROTETOR COLCHAO CASAL BR16706632001,"K - CAMA, MESA E BANHO",313.0,4,256723.558,1967.0
342337,DUCHA HIGI.AQUAJET PETRA     CR 2195,U - METAIS E ACESSORIOS,313.0,5,154088.655,544.0
355949,"PIA IX    1C 1,20   FC S/V 93041/556",W - LOUCAS E PIAS,309.0,4,618040.199,2397.0
430726,"PORCEL.A 60X120 NAT.FILO GREIG1,43M2",C - PISOS E REVESTIMENTOS,308.88,4,52095.4434,334.62
380534,VENT.TET.3P LED    CV3 FENIX BR M127,D - ELETROS,308.0,2,149252.229,504.0
240104,TIGELA PORC.300ML S/ASA    C12J-9001,B - UTILIDADES DOMESTICAS,308.0,2,31856.98775,2127.0
162135,CESTA ORG. PLS 14X19CM       BR 0007,B - UTILIDADES DOMESTICAS,307.0,1,37764.531,5738.0
470177,LAV.ROUPA 13.0KG BWK13AB     BR M127,D - ELETROS,306.0,1,1649836.4358,819.0
215356,INT.PAR.MOD 1M S/TAMPA SL40030FLIG,E - MATERIAIS ELETRICOS,306.0,4,53157.405,1359.0
429686,"REVEST.A 30X90 COLMEIA CIME.AC1,62M2",C - PISOS E REVESTIMENTOS,304.56,7,35783.51175,388.8
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,304.0,4,533650.10475,538.0
418901,"PORCEL.A 59X59 ESM. SONAR CAM.1,39M2",C - PISOS E REVESTIMENTOS,301.63,6,36862.73745,339.16
356982,"REVEST.A 30X90 CUBIC WHITE AC 1,62M2",C - PISOS E REVESTIMENTOS,301.32,7,81147.56580000001,649.62
454887,"LAMP.LED MR16 4,0W AM GU10 3000K BIV",I - ILUMINACAO,300.0,1,170414.65000000002,11762.0
279323,CANECA PLS 350ML             VM D110,B - UTILIDADES DOMESTICAS,300.0,4,5398.68,759.0
457184,TOALHA RST SOLARE      VD MUSGO 1178,"K - CAMA, MESA E BANHO",299.0,2,43441.3875,2289.0
310801,TAMPA P/INT.1M      SN4915NF BR LLIG,E - MATERIAIS ELETRICOS,298.0,4,16998.870000000003,1416.0
464243,PISO JACQUARD LOFT 60X50      VD 479,"K - CAMA, MESA E BANHO",298.0,6,6525.12,346.0
440063,"REVEST.A 45X90 FOLHAS BIANCO  2,00M2",C - PISOS E REVESTIMENTOS,296.0,3,416461.815,3660.0
444037,"PORCEL.C 90X90 ESM.BRERA CIME.1,63M2",C - PISOS E REVESTIMENTOS,295.03,2,18712.00065,275.47
429483,PLACA 4X2 3PST.            LGP23 POP,E - MATERIAIS ELETRICOS,295.0,2,22044.89,4806.0
249011,FECH.IN RM IXE 882/90         VICTO.,"G - PORTAS, JANELAS E FECHADURAS",295.0,6,134345.631,686.0
401646,REFRIG. 2P 371L FF     DFN41 BR M220,D - ELETROS,293.0,7,1426593.904125,478.0
419718,FORNO MICR.34L 1500W MEO44   BR M220,D - ELETROS,293.0,5,304538.24100000004,365.0
442541,"PORCEL.A 60X120 ESM.PULP.CR.AC1,44M2",C - PISOS E REVESTIMENTOS,292.32,3,101862.77472000002,671.04
457823,LUSTRE LED   AM  6W  DO BORB.   5549,I - ILUMINACAO,292.0,9,109889.661,348.0
464242,PISO JACQUARD LOFT 60X50      RS 383,"K - CAMA, MESA E BANHO",292.0,6,8069.67,426.0
452419,POTE PLS 1.5L HERM.         CH OB300,B - UTILIDADES DOMESTICAS,292.0,3,47827.5315,1414.0
466386,"REVEST.A 7X26 ANGRA OCEAN MT  1,07M2",C - PISOS E REVESTIMENTOS,289.97,4,77873.99812500001,594.92
430405,"REVEST.A 30X90 WHITE PARK.MAT 1,07M2",C - PISOS E REVESTIMENTOS,288.90000000000003,6,39461.52189,268.57
465845,TOALHA JG 2PC DUAL AIR CINTA BG 1436,"K - CAMA, MESA E BANHO",288.0,8,50911.574,391.0
56786,"VALV.LAVAT.LONGA CR 5,6CM        VL6",U - METAIS E ACESSORIOS,288.0,1,114396.435,6658.0
452226,PORTA CAPSULAS CAFE NESPRESSO   7235,B - UTILIDADES DOMESTICAS,288.0,8,17760.960000000003,328.0
402016,REFRIG. 2P 340L FF    BR  CRM39 M220,D - ELETROS,286.0,2,2807674.0556375,997.0
465846,TOALHA JG 2PC DUAL AIR CINTA RS 3221,"K - CAMA, MESA E BANHO",284.0,8,45043.005,348.0
429480,PLACA 4X4 CEGA             LGP40 POP,E - MATERIAIS ELETRICOS,284.0,4,22552.131,2077.0
417598,BISNAGA PLS 210ML  ALCOOL GEL SR2326,B - UTILIDADES DOMESTICAS,283.0,7,1379.4060000000002,260.0
375159,PRATO RASO CER.26CM PIZZA AZ 6096802,B - UTILIDADES DOMESTICAS,282.0,8,7720.765499999999,272.0
311855,VENT.TET.3P 2L         AIRES BR M220,D - ELETROS,281.0,7,152453.469,535.0
437801,"CLIP PISO NIVELADOR 1,0MM SM   100UN",Q - BASICOS CONSTRUCAO,281.0,3,4205.1345,252.0
470253,PANO AMER.OVAL 30X45        VM 10612,B - UTILIDADES DOMESTICAS,277.0,6,3372.537,281.0
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,276.12,5,11134.6452,70.8
467910,CANECA CAFE VID.90ML      06PC 39509,B - UTILIDADES DOMESTICAS,276.0,2,85072.72200000001,2501.0
445956,"PORCEL.A 76X76 EPO.BALAN.GREY 1,73M2",C - PISOS E REVESTIMENTOS,275.07,6,21977.1069,212.79
401649,REFRIG. 2P 371L FF     DFX41 PR M220,D - ELETROS,275.0,7,974037.3050625,300.0
445715,PRATO SMES.CER.19CM MEDITERR. 102959,B - UTILIDADES DOMESTICAS,275.0,6,5631.423,311.0
466112,CORTINA 200X160 PTK LISA SLIM     TP,V - DECORACAO,275.0,2,426344.8595,4424.0
359948,REMOVEDOR LIMP.PORCELAN. 500ML 11060,B - UTILIDADES DOMESTICAS,274.0,8,7764.434999999999,313.0
459102,TOALHA JG 2PC FLORE. CINTA MAR MEDIT,"K - CAMA, MESA E BANHO",272.0,2,82034.0265,1447.0
371452,ARAND.LED PLS.   AM 8W     MBIV/2267,I - ILUMINACAO,272.0,6,35581.56,712.0
260256,"TINT.ESM.DIAL.B.AGUA BR 0,9L BR.NEVE",S - TINTAS E QUIMICOS,272.0,3,68543.3875,1453.0
429637,PASSAD.VERT.VAPOR  GCSTES100 PT M220,D - ELETROS,271.0,4,211220.247,730.0
269279,"TINT.ACR.ACABA.MOFO FC  3,6L BR.NEVE",S - TINTAS E QUIMICOS,271.0,3,209218.1455,2579.0
333146,FERRO PASSAR VAP. VIAGEM 777 VD MBIV,D - ELETROS,271.0,7,81459.21,413.0
377090,COLETE REFLETIVO LJ/PRATA X  95030,Y - EPI,270.0,8,12681.5955,357.0
471796,REFLETOR LED AL.50W          5956 VD,I - ILUMINACAO,268.0,2,75541.9525,1751.0
459675,"REVEST.A 45X90 QUANTUM ONIX LX2,00M2",C - PISOS E REVESTIMENTOS,268.0,3,467198.256,4078.0
445737,PRATO RASO PORC.28CM BLACK    003771,B - UTILIDADES DOMESTICAS,267.0,7,7179.06,228.0
445886,LUMI.LED PLS TARTARUGA BR 8W      NE,I - ILUMINACAO,267.0,5,44992.395,1488.0
453471,DISPOSIT.SURTO ELET.DPS   FRONT 15KA,E - MATERIAIS ELETRICOS,265.0,7,26153.61,568.0
462838,DISJ.UNIP.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,264.0,1,237564.20551666667,26502.0
433535,SACO LIXO 6L ROLO        PT/30 BT325,B - UTILIDADES DOMESTICAS,264.0,7,8351.0595,797.0
438085,FACA MESA (AV) IX/PLS BAMBU     1196,B - UTILIDADES DOMESTICAS,263.0,8,1033.074,282.0
249009,FECH.WC RM IXP 902/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",263.0,5,197127.378,1090.0
437274,PRATO FUND.CER.24CM SHANTI    040913,B - UTILIDADES DOMESTICAS,260.0,3,5033.49,247.0
429473,INT.PAR CJ.3S    10A LGX222      POP,E - MATERIAIS ELETRICOS,260.0,4,47874.435,1278.0
437853,"REVEST.A 30X60 CATAV.PITAN.MT 2,28M2",C - PISOS E REVESTIMENTOS,259.91999999999996,6,11253.88278,257.64
473439,"PORCEL.A 90X90 EPO.MONTREAL GF2,40M2",C - PISOS E REVESTIMENTOS,259.2,1,253933.344,1999.2
459077,TOALHA BNH SKY IPE ROSA         3610,"K - CAMA, MESA E BANHO",259.0,8,19573.995,501.0
301253,DUCHA FIT   EL. BR    5500W 658 M127,U - METAIS E ACESSORIOS,259.0,2,145420.17,677.0
