CODIGO,DESCRICAO,NIVEL_1,qtd_vendida,receita,qtd_transacoes,lojas_distintas
432807,RACK TV 2.0X0.66 LEBLON       OFF/CV,O - MOVEIS,442.0,358672.475,288,11
451504,MESA SALA 1.30X0.78 AURORA    NT/OFF,O - MOVEIS,703.0,356474.181,541,11
485640,"PORCEL.A 74X74 EPO.GOBI MARF. 1,62M2",C - PISOS E REVESTIMENTOS,3996.54,355974.470145,122,7
447235,LUSTRE MET.      PA-02  6LP  DO 5078,I - ILUMINACAO,570.0,355679.5935,493,9
475778,"PORCEL.A 74X74 EPO.GOBI SHELL 1,62M2",C - PISOS E REVESTIMENTOS,3913.92,355163.66298,123,7
347294,"REVEST.A 33X50 RVI62080    P2 2,48M2",C - PISOS E REVESTIMENTOS,11492.32,352759.3788,490,10
478699,"PORCEL.A 58X58 ESM.LIME.MUS.AC1,68M2",C - PISOS E REVESTIMENTOS,8341.2,347856.39,273,9
20801,ROCADEIRA GAS.FS220 300MM    2000034,M - MAQUINAS E MOTORES,95.0,347329.02749999997,83,9
466428,"REVEST.A 10X10 CAPRI MARIN.MT 1,92M2",C - PISOS E REVESTIMENTOS,2720.64,346685.69376,179,9
476576,LENCOL JG CASAL DPL ATTUALE   SORT 4,"K - CAMA, MESA E BANHO",1933.0,342278.79000000004,1111,9
473443,"PORCEL.A 60X120 EPO.ARAMIS WH 2,20M2",C - PISOS E REVESTIMENTOS,3020.6,341802.615,291,9
473441,"PORCEL.A 90X90 ESM.DETRO.GY CE2,40M2",C - PISOS E REVESTIMENTOS,3715.2,340242.5376,108,9
421941,SOUNDBAR 600W BT/HDMI/USB       SNH5,R - ELETRONICOS,214.0,339024.294,146,11
380586,"CER.A 60X60 CLAS.BRANCO RT P4 2,12M2",C - PISOS E REVESTIMENTOS,7316.12,336084.66318000003,304,10
460764,ROUPEIRO 2.19 6P/AB/3G           NV,O - MOVEIS,218.0,331361.31000000006,182,11
473500,"PORCEL.A 90X90 ESM.DETRO.WH CE2,40M2",C - PISOS E REVESTIMENTOS,3655.2,330198.4476,125,10
481362,"REVEST.A 37X59 TREND LUX      2,43M2",C - PISOS E REVESTIMENTOS,9212.130000000001,330160.791555,506,10
459686,"PORCEL.A 90X90 ESM.ELEM.GR SAT2,40M2",C - PISOS E REVESTIMENTOS,3381.6,329073.54480000003,109,8
458947,LENCOL JG QUEEN ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",3580.0,328579.44,1636,9
485162,"PORCEL.A 100X100 ESM.MUN.MF AC2,00M2",C - PISOS E REVESTIMENTOS,3104.0,328290.732,91,6
477352,TOALHA JG 2PC GRECIA CINTA   BR 1011,"K - CAMA, MESA E BANHO",3929.0,328174.6642045455,1278,9
360263,"LAMP.LED  DIC.MR16 4,5W AM GU10 MBIV",I - ILUMINACAO,14306.0,328050.32,2764,9
477356,TOALHA JG 2PC GRECIA CINTA   AZ 3165,"K - CAMA, MESA E BANHO",3896.0,327898.01275000005,1634,9
477355,TOALHA JG 2PC GRECIA CINTA   VD 3074,"K - CAMA, MESA E BANHO",3904.0,326630.77300000004,1543,9
419715,FORNO MICR.20L 1150W MTO30   BR M127,D - ELETROS,516.0,325599.02550000005,262,3
456413,"CER.A 60X120 POL.VIZCAYA RT   2,15M2",C - PISOS E REVESTIMENTOS,2296.2,325414.2003,326,10
440532,FRIGIDEIRA ANTIAD.03PC      PT 05725,B - UTILIDADES DOMESTICAS,3795.0,324645.5539102564,1393,9
448681,"PORCEL.A 58X58 ESM.PTG58580R  2,03M2",C - PISOS E REVESTIMENTOS,6465.55,324471.16842,174,8
417383,FORNO ELET. 47L EMB  COB47AR IX M220,D - ELETROS,204.0,323940.666,170,11
453204,POLTRONA RECL VELUDO VENEZA  BG 1100,O - MOVEIS,267.0,322575.435,196,11
417810,SENSOR PRESEN.FRONT.SOB. 110G     BR,E - MATERIAIS ELETRICOS,7114.0,322515.375,2006,9
260660,DUCHA GORDUC.4T   5450W C/B     M127,U - METAIS E ACESSORIOS,4512.0,321794.1943276899,1057,4
475776,"PORCEL.A 74X74 ESM.GOB.SHEL.AC1,62M2",C - PISOS E REVESTIMENTOS,3466.8,318742.3953,138,10
459685,"PORCEL.A 90X90 ESM.VERS.BG EXT2,40M2",C - PISOS E REVESTIMENTOS,2853.6,318480.0696,122,10
463944,LAV.ROUPA 11KG WK-02         BR M220,D - ELETROS,107.0,317544.24450000003,84,8
485336,TOALHA JG 2PC LILLE EXTRA SOFT   BR,"K - CAMA, MESA E BANHO",3727.0,317306.86575,808,9
485340,TOALHA JG 2PC ASPEN EXTRA SOFT    BR,"K - CAMA, MESA E BANHO",3782.0,317117.157,779,9
458946,LENCOL JG CASAL ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",4047.0,316999.62000000005,1824,9
466771,PANELA JG ANTIAD.10PC    VM 7041/400,B - UTILIDADES DOMESTICAS,969.0,316629.495,674,9
442523,"PORCEL.A 60X120 ESM.IRON EXT  1,44M2",C - PISOS E REVESTIMENTOS,1954.08,316415.78640000004,195,10
479534,"PORCEL.A 80X80 ESM.NICE BG.SAT2,60M2",C - PISOS E REVESTIMENTOS,3642.6,316109.2662,88,8
441982,LUSTRE LED AL. 45W NE LP-017 DO 5190,I - ILUMINACAO,619.0,314700.288,489,9
404594,"PORCEL.A 26X106 ESM.NATIVE RT 2,00M2",C - PISOS E REVESTIMENTOS,3896.0,314395.62000000005,282,10
67836,ROCADEIRA GAS.FS160 300MM    2080038,M - MAQUINAS E MOTORES,104.0,313772.6865,98,9
477552,ROUPEIRO 1.36 2P/CO/2G     OFF/NT,O - MOVEIS,388.0,313257.69185,165,10
463804,FRITAD.ELET.    12L 75666-03 PT M220,D - ELETROS,405.0,311725.0185,164,8
468647,"CER.A 67X67 CRAVO HD RT    P4 2,71M2",C - PISOS E REVESTIMENTOS,7636.78,310153.58136,517,9
409419,MESA SALA 1.10 RED C/VD      CAT/OFF,O - MOVEIS,307.0,309740.949,219,11
459553,COND.SPLIT 9000 COND. GWC09  INV.131,D - ELETROS,170.0,307310.9099,94,10
419718,FORNO MICR.34L 1500W MEO44   BR M220,D - ELETROS,365.0,304538.24100000004,169,7
418428,FOGAO PISO 4B VID.JADE GLASS 4091 PTMBIV,D - ELETROS,234.0,304307.38800000004,188,11
347263,"CER.A 46X46 PSI66010       P4 2,58M2",C - PISOS E REVESTIMENTOS,10518.66,302811.23439,387,10
396098,MESA SALA 1.35X0.90 HERA C/VD    OFF,O - MOVEIS,301.0,302685.9045,240,11
467656,AP.JANTAR CER.12PC MANDALA    137393,B - UTILIDADES DOMESTICAS,2447.0,301410.3967875,985,9
463432,CUSCUZEIRA ANTIAD.16CM      VM 13185,B - UTILIDADES DOMESTICAS,2808.0,300813.80700000003,1667,9
166453,ESMERILHA.ANG 4.1/2 820W   G720 M127,F - FERRAMENTAS,1079.0,299867.085,641,3
467654,AP.JANTAR CER.12PC GRECIA     137391,B - UTILIDADES DOMESTICAS,2460.0,299544.64050000004,1050,9
404587,"PORCEL.A 82X82 EPO.CARRA.BC RT2,00M2",C - PISOS E REVESTIMENTOS,3292.0,299086.1475,137,9
61383,COOKTOP 4B GAS VID.    5713  PT MBIV,D - ELETROS,444.0,297247.67100000003,374,11
466770,"REVEST.A 30X60 BILRO BCO BR   2,28M2",C - PISOS E REVESTIMENTOS,6972.24,296201.25297000003,464,10
433919,AP.JANTAR CER.16PC LOUROS     107403,B - UTILIDADES DOMESTICAS,1835.0,295782.0345,984,9
473503,"PORCEL.A 90X90 ESM.DETRO.GY.EX2,40M2",C - PISOS E REVESTIMENTOS,3208.8,294871.4244,92,8
381699,"SUV.SC FC.COMPLETO  FC 16,0L BASE C2",S - TINTAS E QUIMICOS,321.0,294427.29225,183,9
466401,FITA LED 5M  IP20 12W/M  AM IR80 12V,I - ILUMINACAO,3996.0,294104.52225000004,1155,9
90942,"TINT.ACR.DELANIL    FC  3,6L BR.NEVE",S - TINTAS E QUIMICOS,2986.0,291957.75,1535,9
483700,"PORCEL.A 60X60 ESM.MUNA.CI.EXT1,80M2",C - PISOS E REVESTIMENTOS,4285.8,290829.231,149,7
463936,FRIGOBAR 124L MRC12B2        BR M220,D - ELETROS,178.0,290592.5505,157,8
341154,TORNEIRA PIA COZ. B.MOV.  C21     CR,U - METAIS E ACESSORIOS,820.0,290134.75365,591,9
462852,DISJ.UNIP.C DIN  20A       GII-C020A,E - MATERIAIS ELETRICOS,32707.0,289423.54763589747,4057,9
467657,AP.JANTAR CER.12PC COLB    PT 137404,B - UTILIDADES DOMESTICAS,2318.0,287221.484375,1002,9
415530,"PORCEL.A 90X90 ESM.CALAC. ORO 2,40M2",C - PISOS E REVESTIMENTOS,2683.2,286392.7584,227,10
450221,CADEIRA POLIP ALICE               MO,O - MOVEIS,1230.0,285988.2795,351,9
479535,"PORCEL.A 80X80 ESM.NICE BG.EXT2,60M2",C - PISOS E REVESTIMENTOS,3192.8,285605.2836,110,9
468879,BALCAO COZ. 1.20 2P/3G        FR/OFF,O - MOVEIS,550.0,284791.02749999997,355,11
171182,REFRIG. 1P 261L DSECO BR  CRA30*M127,D - ELETROS,126.0,284752.7235,110,4
422581,COOKTOP 4B GAS         PT KE4GP MBIV,D - ELETROS,423.0,282815.6205,328,11
462850,DISJ.UNIP.C DIN  16A       GII-C016A,E - MATERIAIS ELETRICOS,31812.0,281972.601925,4345,9
178954,"PORCEL.A 60X60 POL.BIANCO PLS 1,44M2",C - PISOS E REVESTIMENTOS,1854.72,281902.40568,129,6
466606,POLTRONA RECL VELUDO MADRI   BG 1100,O - MOVEIS,223.0,281657.04000000004,171,11
432121,BACIA KIT COMPL. ELITE            PT,W - LOUCAS E PIAS,124.0,279131.685,111,9
465819,TV LED 65 HDR SMT 8K NEO QLED QN65QN,R - ELETRONICOS,28.0,278052.2535,27,7
446536,"CER.A 54X54 PIEDRAS MRE HD P4 2,62M2",C - PISOS E REVESTIMENTOS,8250.38,277661.29104000004,453,9
346395,FORNO GAS  78L EMB.  COA84BR PR M220,D - ELETROS,116.0,276745.5005,102,11
356980,"REVEST.A 30X90 CALACATA CUBIC 1,62M2",C - PISOS E REVESTIMENTOS,2123.82,276460.36614000006,263,9
393595,TOM.CJ.2T 2P+T 20A       BR 57241066,E - MATERIAIS ELETRICOS,12242.0,275237.8681393117,1695,9
419038,CORTINA 240X160 PTK.LISA SLIM    2MF,V - DECORACAO,3059.0,275039.205,671,9
464040,FRIGOBAR 67L MDRD108FGA012   BR M220,D - ELETROS,218.0,273138.34975,172,8
473521,"PORCEL.A 60X120 ESM.FROZEN SAT2,20M2",C - PISOS E REVESTIMENTOS,2497.0,272020.9569,181,7
450432,"REVEST.A 30X60 ARTES.MESCL.MT 2,37M2",C - PISOS E REVESTIMENTOS,5398.86,271491.96564,736,9
258519,FECH.IN EM CR  1210       ITALY SOFT,"G - PORTAS, JANELAS E FECHADURAS",6250.0,270511.16750000004,1778,9
471189,"CER.A 67X67 NARCISO HD RT  P4 2,71M2",C - PISOS E REVESTIMENTOS,6707.25,269597.779605,334,9
401648,REFRIG. 2P 371L FF     DFX41 PR M127,D - ELETROS,84.0,268474.248,52,5
468884,ARMARIO AEREO 1.20 3P        FR/OFF,O - MOVEIS,1117.0,268041.599,430,11
471076,MESA EXT 1.35X1.85 C/PES RIPADOS  OF,O - MOVEIS,244.0,267949.08,217,10
465586,LAV.ROUPA 13KG FV5013WC4A    BR M220,D - ELETROS,67.0,267940.8375,59,7
476577,LENCOL JG QUEEN DPL ATTUALE   SORT 4,"K - CAMA, MESA E BANHO",1308.0,266770.14,763,9
385804,BACIA KIT COMPL. LEVEL            BR,W - LOUCAS E PIAS,198.0,265294.302,115,9
459029,BUFFET 1.37X1.14 2P LENA      OFF/NT,O - MOVEIS,240.0,265273.575,211,11
451804,GAB BANH VITTA 68X45         CIMENTO,O - MOVEIS,235.0,264633.89400000003,220,10
480282,COND.SPLIT 9000 EVAP.GWC09   INV.184,D - ELETROS,279.0,264228.77540490194,128,10
337895,"CORAL.LOC DECORA    FC  0,8L BASE MF",S - TINTAS E QUIMICOS,4486.0,263225.397225,2404,9
401651,REFRIG. 2P 431L FF      TF55 BR M127,D - ELETROS,65.0,262103.0055,49,4
471194,"CER.A 68X68 CALLA HD       P4 2,79M2",C - PISOS E REVESTIMENTOS,8157.96,262066.0392,190,8
451500,CORTINA 200X160 PTK LISA SLIM.    TT,V - DECORACAO,2636.0,261684.7695,1370,9
328584,MARTELETE ROT/ROMP. 830W HR2630J 220,F - FERRAMENTAS,217.0,261532.81350000002,202,9
326263,SUPORTE 4X2 3MOD.  BR 850200DUALE UP,E - MATERIAIS ELETRICOS,148792.0,261051.40149498908,5418,9
336766,ESMERILHA.ANG 4.1/2 700W 9002JQ  220,F - FERRAMENTAS,850.0,260319.36349999998,521,9
475777,"PORCEL.A 74X74 ESM.GOB.SHE.EXT1,62M2",C - PISOS E REVESTIMENTOS,2875.5,260179.24464000002,102,9
451698,"TINT.EMBORRACHADA PLS   3,6L BR.NEVE",S - TINTAS E QUIMICOS,2308.0,260102.9865,1367,9
341888,"REVEST.A 30X60 PAST.BOSSA MAR 2,37M2",C - PISOS E REVESTIMENTOS,5405.97,259571.4534,678,9
475768,"PORCEL.A 74X74 ESM.MUNA.BR EXT1,62M2",C - PISOS E REVESTIMENTOS,2927.34,258326.99739,123,10
401645,REFRIG. 2P 371L FF     DFN41 BR M127,D - ELETROS,85.0,257790.91800000003,49,4
453175,PROTETOR COLCHAO CASAL BR16706632001,"K - CAMA, MESA E BANHO",1967.0,256723.55800000002,1260,9
461418,"CER.A 60X120 POLARIS MT RT    2,19M2",C - PISOS E REVESTIMENTOS,2115.54,256039.64410499998,319,8
484636,"KIT COMBO FURAD/PARAF IMP.18,0V  BAT",F - FERRAMENTAS,145.0,255670.38000000003,128,8
127312,PANELA PRESSAO POL.4.5L  9295304948,B - UTILIDADES DOMESTICAS,1446.0,255622.89200000002,1144,9
409091,MESA SALA 1.80X0.90 C/VD     CAT/OFF,O - MOVEIS,214.0,254799.19500000004,184,10
458349,LAMP.LED PAR20 7W  AM           MBIV,I - ILUMINACAO,13717.0,254633.00100000002,2348,9
419130,LUSTRE CRISTAL 6LP E14 AB    LTB-001,I - ILUMINACAO,167.0,254415.73500000002,150,9
473439,"PORCEL.A 90X90 EPO.MONTREAL GF2,40M2",C - PISOS E REVESTIMENTOS,1999.2,253933.344,159,8
487031,COLCHA CASAL+P.TRAV 3PC PARIS SORT22,"K - CAMA, MESA E BANHO",2288.0,251924.24687499998,868,9
462654,DISPOSIT.PROTECAO DR2P      25A/30MA,E - MATERIAIS ELETRICOS,2449.0,251914.7925,1312,9
475083,CORTINA 200X160 C.LUZ RUBI        BR,V - DECORACAO,2627.0,251683.20656818183,1132,9
432015,CONSERV.HOR 2P 325L      ECH350 M220,N - INDUSTRIAL E NEGOCIOS,75.0,251368.173,62,10
478940,"TINT.ACR.COR.PAR BD FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,1447.0,250698.89250000002,706,9
466126,CADEIRA POLIP ALICE               VD,O - MOVEIS,1066.0,249956.5425,324,10
472236,LUSTRE LED 3EM1 7W   DO LP-001D 5825,I - ILUMINACAO,1022.0,249054.01499999998,543,9
353430,"REVEST.A 32X60 PRISMA DECOR   2,30M2",C - PISOS E REVESTIMENTOS,3647.8,247789.62600000005,462,10
469884,CORTINA 420X250 HAVINI        BG 020,V - DECORACAO,896.0,247769.13,584,9
467036,LENCOL JG CASAL ESSENCIALE    SORT.2,"K - CAMA, MESA E BANHO",1651.0,247101.58200000002,875,9
432628,"FRITAD.ELET 4,2L ULTRA TOUCH MF M220",D - ELETROS,750.0,246973.064656695,88,6
462436,UTENSILIOS BANH. BAMBU 6PC   PT 8990,U - METAIS E ACESSORIOS,1261.0,245769.335,905,9
462435,UTENSILIOS BANH. BAMBU 6PC   BR 8300,U - METAIS E ACESSORIOS,1259.0,245718.2735,890,9
489214,"FRITAD.ELET.   3,5 ESSENTIAL PT M220",D - ELETROS,913.0,245447.10424514563,253,9
351757,"LAMP.LED PAR20 7,0W          AM MBIV",I - ILUMINACAO,8953.0,244541.99875,2211,9
461005,"REVEST.A 37X59 OHIO GRAY HD   2,43M2",C - PISOS E REVESTIMENTOS,6718.950000000001,244152.94995,634,10
460983,"CER.A 54X54 GRANITE MRE HD    2,62M2",C - PISOS E REVESTIMENTOS,6887.9800000000005,244065.25374000001,420,8
403409,FITA LED 5M  IP20 5W/M   IR70 AM 12V,I - ILUMINACAO,2888.0,241893.2355,1062,8
391922,LAMP.LED DIC. 4W AM    GU10 MR16 BIV,I - ILUMINACAO,17011.0,241686.81575,2376,9
481706,TV LED 55 UHD SMT 4K  QLED QN55LS03D,R - ELETRONICOS,59.0,240426.42750000002,48,8
30503,CUSCUZEIRA POLIDA    N.16 9295301233,B - UTILIDADES DOMESTICAS,3578.0,239113.99925000002,1653,9
459687,"PORCEL.A 90X90 ESM.ELEM.GR EXT2,40M2",C - PISOS E REVESTIMENTOS,2412.0,239058.0864,96,7
440064,"REVEST.A 45X90 FOLHAS NUDE    2,00M2",C - PISOS E REVESTIMENTOS,2156.0,238503.44700000001,274,10
348807,"CER.A 46X46 PSI62650       P5 2,58M2",C - PISOS E REVESTIMENTOS,8077.98,237843.359775,389,10
462838,DISJ.UNIP.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,26502.0,237564.20551666667,4530,9
465695,PAPELEIRA SUSPENSA 2ROLOS CR    0200,U - METAIS E ACESSORIOS,9176.0,237509.47643939394,2906,9
368185,"CER.A 46X46 PSI66110       P4 2,58M2",C - PISOS E REVESTIMENTOS,8640.42,236823.24519000002,366,9
466424,"REVEST.A 30X90 ZEUS MARFIM MT 1,62M2",C - PISOS E REVESTIMENTOS,1632.96,236578.99230000004,196,9
467655,AP.JANTAR CER.12PC         BR 137392,B - UTILIDADES DOMESTICAS,1916.0,235975.11000000002,970,9
459688,"PORCEL.A 90X90 ESM.ELEM.TR SAT2,40M2",C - PISOS E REVESTIMENTOS,2481.6,235828.026,83,8
451862,"TINT.ACR.SELA.PINTA FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,954.0,235346.50125,571,9
467559,TV LED 77 HDR SMT 4K OLED QN77S90CAG,R - ELETRONICOS,15.0,234491.397,15,8
443789,"TINT.ACR.SELPIN.GES FC  3,6L BR.NEVE",S - TINTAS E QUIMICOS,2347.0,233589.51,1372,9
420122,CAVALETE MAD.PINUS        40X73 0003,O - MOVEIS,3401.0,232901.48,1348,9
401597,BEBED.MES.PLS BC21B          BR M220,D - ELETROS,236.0,232789.221,186,8
466419,"PORCEL.A 60X120ESM.KHAL.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,1732.32,231263.63568000004,102,8
459676,"REVEST.A 45X90 QUANTUM CARR.LX2,00M2",C - PISOS E REVESTIMENTOS,2002.0,229387.088,226,10
486782,LENCOL JG QUEEN MICROTEC      SORT 5,"K - CAMA, MESA E BANHO",1774.0,228932.788,970,9
302866,CERVEJEIRA 1P CZD12AT        TI M220,D - ELETROS,105.0,228467.295,57,9
422019,CERVEJEIRA 1P BCA10P2        PT M220,D - ELETROS,88.0,227354.70450000002,83,7
479556,"PORCEL.A 26X106 ESM.AVE.BG SAT2,00M2",C - PISOS E REVESTIMENTOS,2154.0,227342.22,191,9
488929,FERRO PASSAR SEC.  HD1172/80 CZ M220,D - ELETROS,3354.0,226688.41480105635,541,8
475769,"PORCEL.A 74X74 EPO.MUNARI BCO 1,62M2",C - PISOS E REVESTIMENTOS,2096.28,224914.3848,78,6
446378,ESTANTE HOME 2.40X1.95        AMD/CH,O - MOVEIS,103.0,224607.18,99,11
473437,"PORCEL.A 90X90 EPO.MONTREAL BG2,40M2",C - PISOS E REVESTIMENTOS,1980.0,224276.9004,97,9
473438,"PORCEL.A 90X90 EPO.MONTREAL CZ2,40M2",C - PISOS E REVESTIMENTOS,2049.6,223539.75,108,8
473501,"PORCEL.A 90X90 ESM.ETNA GY EXT2,40M2",C - PISOS E REVESTIMENTOS,2287.2,223491.18959999998,79,7
330462,VITRINE VER 1P 501L REFRIG. VCFVM220,N - INDUSTRIAL E NEGOCIOS,39.0,222977.89500000002,37,8
479890,FAQUEIRO IX 36PC PACIFIC    66962934,B - UTILIDADES DOMESTICAS,625.0,221629.8735,424,9
434316,ESCORREDOR PRATO IX 16P.    2104/491,B - UTILIDADES DOMESTICAS,1168.0,220340.127,809,9
427734,PLAFON LED RED. MILAO   BR  18W MBIV,I - ILUMINACAO,3240.0,220193.3615,860,9
301252,DUCHA FIT   EL. BR    6800W 657 M220,U - METAIS E ACESSORIOS,1067.0,219859.1605,647,9
419435,ARAND.LED PLS.   BR 3W QD   AM 18547,I - ILUMINACAO,3857.0,218175.125,953,9
399350,ORGANIZADOR 42X20 P/ARMARIO     0074,B - UTILIDADES DOMESTICAS,4678.0,217768.8475,2025,9
462831,DISJ.UNIP.C DIN  40A       GII-C040A,E - MATERIAIS ELETRICOS,14925.0,217573.00992424242,3539,9
415659,GAB BANH KIT LIRIO 59X56 CAFE/OFF WH,O - MOVEIS,321.0,217222.53,273,9
475491,COBERTOR CASAL 180X220 LUGANO SORT 1,"K - CAMA, MESA E BANHO",2457.0,215399.415,980,9
430599,AP.JANTAR VID.18PC             98236,B - UTILIDADES DOMESTICAS,2024.0,215225.39500000002,795,9
301748,CERVEJEIRA 1P CZD12AT        TI M127,D - ELETROS,103.0,215214.888,48,5
387731,"REVEST.A 30X60 MONACO BLU MATE2,28M2",C - PISOS E REVESTIMENTOS,3762.0,214430.60394,500,9
463933,FRIGOBAR 45L MRCO6B2         BR M220,D - ELETROS,228.0,213451.842975,125,8
479559,"REVEST.A 45X90 RIPA NERO      2,00M2",C - PISOS E REVESTIMENTOS,1810.0,212561.328,215,10
440039,"PORCEL.A 120X120 EPO.ONIX M.LX2,88M2",C - PISOS E REVESTIMENTOS,1512.0,212289.18480000002,62,8
269274,"TINT.ACR.ACABA.MOFO FC 18,0L BR.NEVE",S - TINTAS E QUIMICOS,651.0,212254.182,494,9
424057,TRILHO LED KIT 3 SPOT BR  7W PT MBIV,I - ILUMINACAO,1300.0,212030.94675,700,9
252754,"PORCEL.A 60X60 NAT.BIANCO PLS 1,44M2",C - PISOS E REVESTIMENTOS,1635.84,211983.12576000002,104,7
429637,PASSAD.VERT.VAPOR  GCSTES100 PT M220,D - ELETROS,730.0,211220.247,536,7
464514,VITRINE VER 1P 522L    CCV355PV M220,N - INDUSTRIAL E NEGOCIOS,30.0,209604.3705,28,9
462859,DISPOSIT.PROTECAO DR2P      63A/30MA,E - MATERIAIS ELETRICOS,1997.0,209290.3575,1418,9
269279,"TINT.ACR.ACABA.MOFO FC  3,6L BR.NEVE",S - TINTAS E QUIMICOS,2579.0,209218.1455,1373,9
189383,CERA P/MADEIRA MADEWAX  INCOLOR 400G,B - UTILIDADES DOMESTICAS,3035.0,209159.58000000002,1614,9
468853,FRITAD.ELET.6L AFN-60-BI     PT M220,D - ELETROS,423.0,207809.31908333334,242,7
165136,FRONHA AVULSA PRATA          BR 0001,"K - CAMA, MESA E BANHO",9262.0,207186.475,1317,9
475211,BUFFET 1.59X0.45 2P ALDO     AMD/OFF,O - MOVEIS,268.0,206172.54,215,11
419437,ARAND.LED PLS.   PT 3W QD   AM 18549,I - ILUMINACAO,3493.0,205932.09000000003,839,9
411797,GARFO MESA (AV) SAVANNAH      SH1122,B - UTILIDADES DOMESTICAS,45713.0,205864.70012500003,2198,9
399348,ORGANIZADOR 32X20 P/ARMARIO     0075,B - UTILIDADES DOMESTICAS,5271.0,205235.2575,2142,9
483606,"CER.A 60X60 COLOSSEO EXT RT   2,12M2",C - PISOS E REVESTIMENTOS,3614.6,204861.74058,225,8
462830,DISJ.UNIP.C DIN  32A       GII-C032A,E - MATERIAIS ELETRICOS,23047.0,204798.2437719697,4125,9
459684,"PORCEL.A 90X90 ESM.VERS.BG SAT2,40M2",C - PISOS E REVESTIMENTOS,2296.8,204431.34600000002,68,9
467659,GRAMA SINTETICA 10MM ROLO       1X2M,V - DECORACAO,1608.0,204274.2765,807,9
486781,LENCOL JG CASAL MICROTEC      SORT 5,"K - CAMA, MESA E BANHO",1905.0,204060.696,995,9
454888,"LAMP.LED MR16 7,0W AM GU10 3000K BIV",I - ILUMINACAO,13493.0,203992.26750000002,1908,9
430295,ARMARIO AEREO 0.80 2P FRJ/OFW 500331,O - MOVEIS,363.0,203739.06,239,11
476575,LENCOL JG SOLTE DPL ATTUALE   SORT 4,"K - CAMA, MESA E BANHO",1519.0,203115.0345,825,9
360262,"LAMP.LED  DIC.MR16 4,5W BR GU10 MBIV",I - ILUMINACAO,9020.0,202921.1177,2300,9
486158,TV LED 98 UHD SMT 4K  UN98DU9000GXZD,R - ELETRONICOS,10.0,202549.83000000002,10,2
400420,MESA ESCR.1.20X0.76 1G/1P        MEL,O - MOVEIS,636.0,202358.247,456,11
479530,"PORCEL.A 60X60 ESM.AREST.SATIN2,20M2",C - PISOS E REVESTIMENTOS,2167.0,202184.0436,273,10
467966,COND.SPLIT 18000 EVAP.42AGVC INV.159,D - ELETROS,157.0,202159.881,113,10
341155,TORNEIRA PIA PARE.CR B.MOV. C21 1168,U - METAIS E ACESSORIOS,554.0,202096.545,397,9
249008,FECH.IN RM IXP 901/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",1134.0,201993.48750000002,505,9
458945,LENCOL JG SOLTE ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",3439.0,201396.8915,1391,9
446290,"PORCEL.A 90X90 EPO.LIGHT M.WH 1,60M2",C - PISOS E REVESTIMENTOS,1580.8,201210.24000000002,58,6
444980,TOALHA PRAIA 80X160 IBIZA BR/AZ 1460,"K - CAMA, MESA E BANHO",1735.0,199330.005,652,9
460985,"CER.A 54X54 CASPER MRE HD     2,62M2",C - PISOS E REVESTIMENTOS,5677.54,198997.21632,255,9
369633,CANALETA S/DIV. ADESIV. 10X10 2MT BR,E - MATERIAIS ELETRICOS,25576.0,198551.7680901515,2956,9
485531,TOALHA PRAIA 80X140 PORTO AZ      01,"K - CAMA, MESA E BANHO",2037.0,197946.1575,466,9
445389,"PORCEL.A 90X90 POL.MATER.PETRO1,62M2",C - PISOS E REVESTIMENTOS,1273.32,197452.96452,195,9
249009,FECH.WC RM IXP 902/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",1090.0,197127.378,504,9
390662,"REVEST.A 34X50 ROCALLA MIX    2,38M2",C - PISOS E REVESTIMENTOS,3465.28,196352.27766000002,215,9
480823,COND.SPLIT 18000 COND.S3UW18 Q/F 191,D - ELETROS,69.0,194469.1049,44,5
462860,DISPOSIT.PROTECAO DR4P      63A/30MA,E - MATERIAIS ELETRICOS,1255.0,194368.965,941,9
249010,FECH.EX RM IXE 882/90         VICTO.,"G - PORTAS, JANELAS E FECHADURAS",902.0,194329.968,354,9
474293,TRILHO LED KIT 3 SPOT NE  5W BR MBIV,I - ILUMINACAO,1637.0,194118.036,767,9
471841,TAPETE BANH. 43X61 DECK      CZ 0101,U - METAIS E ACESSORIOS,1714.0,193292.89,1082,9
421295,MESA LAT. 0.45X0.30 MDF        FD/CZ,O - MOVEIS,1342.0,192818.6155,1001,9
469138,FOGAO PISO 5B          FE5DP PT M127,D - ELETROS,49.0,192684.387,45,5
486784,LENCOL JG CASAL MICROTEC      SORT 6,"K - CAMA, MESA E BANHO",1785.0,191752.001,918,9
403640,PROTETOR COLCHAO QUEEN C/ELASTICO BR,"K - CAMA, MESA E BANHO",1348.0,191401.98,959,9
464818,"PORCEL.A 58X58 EBR.PARQ.CAFE  1,68M2",C - PISOS E REVESTIMENTOS,4198.32,190355.99184,173,8
