tipo_triagem,CODIGO,DESCRICAO,NIVEL_1,nivel_confianca,status_decisao_final,regra_usada,evidencia,dado_faltante,limitacao,risco_decisao,proxima_validacao_necessaria,acao_recomendada
compras_triagem_bruta,400439,BACIA KIT COMPL. STUDIO KIDS      BR,W - LOUCAS E PIAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.08; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,452417,POTE PLS 450ML HERM.        CH OB100,B - UTILIDADES DOMESTICAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.07; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,471291,XICARA CAFE CER.65ML C/P 6PC   90804,B - UTILIDADES DOMESTICAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.07; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,430480,PORTA AL.BALC. 210X200 4F      FC BR,"G - PORTAS, JANELAS E FECHADURAS",BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.06; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,255764,BANHEIRA IMERS.ESM.EUROPA150X70,W - LOUCAS E PIAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.06; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,440673,COMODA 0.95X0.51 4G TEXAS     TR/GRG,O - MOVEIS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.06; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,456547,"MCOMPR.AR BP 2,0CV PROCSV10/100 M220",M - MAQUINAS E MOTORES,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.05; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,42354,ASSEN.SNT.SOFT  TPJF/AS FAMILIA  BR1,U - METAIS E ACESSORIOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.05; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,425815,COND.SPLIT  9000 COND. 38TFCA09S5 81,D - ELETROS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.05; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,458439,COND.SPLIT 12000 EVAP.VUFI12     126,D - ELETROS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.05; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,468069,VASO DEC MURANO 12X17CM LJ  69114010,V - DECORACAO,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.04; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,389062,LUSTRE PALHA TACA   VPS12-4 480300,I - ILUMINACAO,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.04; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,279323,CANECA PLS 350ML             VM D110,B - UTILIDADES DOMESTICAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.03; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,457279,PAINEL TV 2.18 WALL LIMIT         NT,O - MOVEIS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.02; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,273352,FILTRO TORN.POLIP.KDF           0018,U - METAIS E ACESSORIOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.01; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,408905,COND.SPLIT  9000 EVAP.S4NQ09 INV. 23,D - ELETROS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.01; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,462917,COLCHA SOLTE+P.TRAV 2PC JASMINE AZ.P,"K - CAMA, MESA E BANHO",BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,390651,CESTA ORG. PLS 30X39CM      RS 10818,B - UTILIDADES DOMESTICAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,390649,CESTA ORG. PLS 30X39CM      CZ 10818,B - UTILIDADES DOMESTICAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,390646,CESTA ORG. PLS 19X29CM      RS 10806,B - UTILIDADES DOMESTICAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,390645,CESTA ORG. PLS 19X29CM      CZ 10806,B - UTILIDADES DOMESTICAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,390630,CABECEIRA BOX 1.38 MH2650 VEL.2394BG,O - MOVEIS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,389291,"PORCEL.A 19X90,2 ESM.SAVANA CA1,03M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,463535,"PORCEL.A 19,5X91,2 ESM.BAL.CAM1,07M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,388737,"PORCEL.A 58X58 ESM.LILLE BG AC1,68M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,388537,PORTA MAD.LISA 090X210WENGUE PREMIUM,"G - PORTAS, JANELAS E FECHADURAS",BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,387850,ESTANTE 0.60X1.80 MDP 4P          RT,O - MOVEIS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,387519,INSTAL.KIT AQUEC.AGUA/GAS 40CM  7413,U - METAIS E ACESSORIOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,387056,"CER.A 60X60 NEW TEC        P4 2,50M2",C - PISOS E REVESTIMENTOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,386111,PAINEL LED EMB/SOB 12W BR QD.BR MBIV,I - ILUMINACAO,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,385804,BACIA KIT COMPL. LEVEL            BR,W - LOUCAS E PIAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,385797,BACIA KIT COMPL. CLEAN            BR,W - LOUCAS E PIAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,385312,FITA EMPACOTAMENTO 45MMX45M  MR 9181,S - TINTAS E QUIMICOS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,463432,CUSCUZEIRA ANTIAD.16CM      VM 13185,B - UTILIDADES DOMESTICAS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
compras_triagem_bruta,463868,MESA ESCR.1.35X0.75            BR/NT,O - MOVEIS,BLOQUEADO,BLOQUEADO,tendencia linear da venda observada por produto com indice sazonal por categoria; estoque de seguranca de 30 dias,venda_observada_projetada_2026=0.00; compra_bruta_sugerida=0.00; status_compra_liquida=BLOQUEADO,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial","NÃO VALIDADO: projeção usa venda observada e pode estar limitada por disponibilidade, mix, sazonalidade e cobertura parcial de entradas; há meses com sortimento observado abaixo do esperado dado o volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar estoque atual, margem, lead time, lote minimo e fornecedor",Usar como fila de validacao de compra bruta; pedido final permanece bloqueado
